AbsT,Temp,RelH,L1,L2,Occ,Act,Door,Win
2016-03-15 10:59:45,20.73,45.572,202.86,593.4,0,0,0,0
2016-03-15 10:59:50,20.73,45.572,201.43,584.2,0,0,0,0
2016-03-15 10:59:55,20.73,45.572,201.43,593.4,0,0,0,0
2016-03-15 11:00:00,20.72,45.572,202.86,593.4,0,0,0,0
2016-03-15 11:00:05,20.72,45.572,201.43,595.7,0,0,0,0
2016-03-15 11:00:10,20.72,45.572,200.0,579.6,0,0,0,0
2016-03-15 11:00:15,20.71,45.49100000000001,201.43,593.4,0,0,0,0
2016-03-15 11:00:20,20.73,45.532,202.86,593.4,0,0,0,0
2016-03-15 11:00:25,20.72,45.532,201.43,593.4,0,0,0,0
2016-03-15 11:00:30,20.72,45.532,204.29,593.4,0,0,0,0
2016-03-15 11:00:35,20.72,45.55199999999999,201.43,593.4,0,0,0,0
2016-03-15 11:00:40,20.72,45.572,201.43,588.8,0,0,0,0
2016-03-15 11:00:45,20.72,45.572,201.43,588.8,0,0,0,0
2016-03-15 11:00:50,20.72,45.532,201.43,588.8,0,0,0,0
2016-03-15 11:00:55,20.73,45.532,201.43,588.8,0,0,0,0
2016-03-15 11:01:00,20.72,45.49100000000001,200.715,591.0999999999999,0,0,0,0
2016-03-15 11:01:05,20.72,45.532,201.43,584.2,0,0,0,0
2016-03-15 11:01:10,20.72,45.532,202.86,593.4,0,0,0,0
2016-03-15 11:01:15,20.72,45.532,202.145,591.0999999999999,0,0,0,0
2016-03-15 11:01:20,20.73,45.532,197.14,584.2,0,0,0,0
2016-03-15 11:01:25,20.72,45.532,201.43,588.8,0,0,0,0
2016-03-15 11:01:30,20.73,45.49100000000001,201.43,593.4,0,0,0,0
2016-03-15 11:01:35,20.72,45.49100000000001,200.0,588.8,0,0,0,0
2016-03-15 11:01:40,20.73,45.49100000000001,201.43,591.0999999999999,0,0,0,0
2016-03-15 11:01:45,20.73,45.49100000000001,200.0,584.2,0,0,0,0
2016-03-15 11:01:50,20.73,45.49100000000001,201.43,584.2,0,0,0,0
2016-03-15 11:01:55,20.72,45.49100000000001,201.43,584.2,0,0,0,0
2016-03-15 11:02:00,20.72,45.49100000000001,200.0,581.9000000000001,0,0,0,0
2016-03-15 11:02:05,20.72,45.49100000000001,200.0,579.6,0,0,0,0
2016-03-15 11:02:10,20.73,45.49100000000001,200.0,579.6,0,0,0,0
2016-03-15 11:02:15,20.72,45.49100000000001,200.0,579.6,0,0,0,0
2016-03-15 11:02:20,20.735,45.49100000000001,200.715,586.5,0,0,0,0
2016-03-15 11:02:25,20.73,45.49100000000001,201.43,584.2,0,0,0,0
2016-03-15 11:02:30,20.72,45.49100000000001,200.0,579.6,0,0,0,0
2016-03-15 11:02:35,20.72,45.45,200.0,575.0,0,0,0,0
2016-03-15 11:02:40,20.72,45.4705,200.0,579.6,0,0,0,0
2016-03-15 11:02:45,20.72,45.45,200.0,579.6,0,0,0,0
2016-03-15 11:02:50,20.72,45.45,201.43,584.2,0,0,0,0
2016-03-15 11:02:55,20.72,45.49100000000001,200.0,579.6,0,0,0,0
2016-03-15 11:03:00,20.72,45.4705,201.43,581.9000000000001,0,0,0,0
2016-03-15 11:03:05,20.72,45.45,200.0,579.6,0,0,0,0
2016-03-15 11:03:10,20.72,45.45,200.0,579.6,0,0,0,0
2016-03-15 11:03:15,20.72,45.45,198.57,579.6,0,0,0,0
2016-03-15 11:03:20,20.72,45.4705,200.0,579.6,0,0,0,0
2016-03-15 11:03:25,20.73,45.41,198.57,579.6,0,0,0,0
2016-03-15 11:03:30,20.72,45.45,204.29,584.2,0,0,0,0
2016-03-15 11:03:35,20.715,45.45,200.715,581.9000000000001,0,0,0,0
2016-03-15 11:03:40,20.72,45.45,200.0,575.0,0,0,0,0
2016-03-15 11:03:45,20.71952816936747,45.45125741846552,200.5146212605844,570.9630756684467,0,0,0,0
2016-03-15 11:03:50,20.71230420698977,45.44837611125614,200.6448635392679,570.4453990444442,0,0,0,0
2016-03-15 11:03:55,20.70159301168699,45.44253152428568,200.4838632897746,572.2640497501538,0,0,0,0
2016-03-15 11:04:00,20.69065948227922,45.43489910346793,200.1247569658287,575.2361074077356,0,0,0,0
2016-03-15 11:04:05,20.68276851758655,45.42665429471668,199.6606810211542,578.1786516393505,0,0,0,0
2016-03-15 11:04:10,20.68118501642907,45.41897254394576,199.1847719094752,579.908762067159,0,0,0,0
2016-03-15 11:04:15,20.68917387762685,45.41302929706892,198.7901660845158,579.243518313322,0,0,0,0
2016-03-15 11:04:20,20.71,45.41,198.57,575.0,0,0,0,0
2016-03-15 11:04:25,20.73,45.41,198.57,570.4,0,0,0,0
2016-03-15 11:04:30,20.71,45.41,198.57,575.0,0,0,0,0
2016-03-15 11:04:35,20.72,45.41,198.57,570.4,0,0,0,0
2016-03-15 11:04:40,20.72,45.41,199.285,570.4,0,0,0,0
2016-03-15 11:04:45,20.71,45.41,198.57,570.4,0,0,0,0
2016-03-15 11:04:50,20.72,45.41,200.0,565.8,0,0,0,0
2016-03-15 11:04:55,20.72,45.41,200.0,575.0,0,0,0,0
2016-03-15 11:05:00,20.72,45.41,200.0,572.7,0,0,0,0
2016-03-15 11:05:05,20.72,45.41,198.57,575.0,0,0,0,0
2016-03-15 11:05:10,20.72,45.41,198.57,575.0,0,0,0,0
2016-03-15 11:05:15,20.71,45.41,201.43,579.6,0,0,0,0
2016-03-15 11:05:20,20.72,45.41,199.285,572.7,0,0,0,0
2016-03-15 11:05:25,20.72,45.41,200.0,575.0,0,0,0,0
2016-03-15 11:05:30,20.72,45.41,200.0,570.4,0,0,0,0
2016-03-15 11:05:35,20.71,45.41,198.57,570.4,0,0,0,0
2016-03-15 11:05:40,20.71,45.41,198.57,572.7,0,0,0,0
2016-03-15 11:05:45,20.71,45.41,197.14,565.8,0,0,0,0
2016-03-15 11:05:50,20.71,45.41,201.43,575.0,0,0,0,0
2016-03-15 11:05:55,20.71,45.41,198.57,570.4,0,0,0,0
2016-03-15 11:06:00,20.72,45.41,198.57,570.4,0,0,0,0
2016-03-15 11:06:05,20.72,45.41,198.57,570.4,0,0,0,0
2016-03-15 11:06:10,20.72,45.41,198.57,570.4,0,0,0,0
2016-03-15 11:06:15,20.71,45.41,198.57,570.4,0,0,0,0
2016-03-15 11:06:20,20.705,45.41,198.57,570.4,0,0,0,0
2016-03-15 11:06:25,20.72,45.41,198.57,584.2,0,0,0,0
2016-03-15 11:06:30,20.7,45.37,197.14,565.8,0,0,0,0
2016-03-15 11:06:35,20.72,45.37,197.855,565.8,0,0,0,0
2016-03-15 11:06:40,20.71,45.37,195.71,561.2,0,0,0,0
2016-03-15 11:06:45,20.71,45.37,201.43,561.2,0,0,0,0
2016-03-15 11:06:50,20.7,45.37,198.57,561.2,0,0,0,0
2016-03-15 11:06:55,20.72,45.37,195.71,561.2,0,0,0,0
2016-03-15 11:07:00,20.71,45.37,197.855,561.2,0,0,0,0
2016-03-15 11:07:05,20.72,45.37,198.57,570.4,0,0,0,0
2016-03-15 11:07:10,20.71,45.37,197.14,561.2,0,0,0,0
2016-03-15 11:07:15,20.7,45.37,197.14,561.2,0,0,0,0
2016-03-15 11:07:20,20.715,45.34949999999999,197.14,561.2,0,0,0,0
2016-03-15 11:07:25,20.7,45.32899999999999,197.14,552.0,0,0,0,0
2016-03-15 11:07:30,20.71,45.37,197.14,547.4,0,0,0,0
2016-03-15 11:07:35,20.72,45.32899999999999,197.14,556.6,0,0,0,0
2016-03-15 11:07:40,20.71,45.32899999999999,197.855,558.9000000000001,0,0,0,0
2016-03-15 11:07:45,20.72,45.32899999999999,197.14,547.4,0,0,0,0
2016-03-15 11:07:50,20.72,45.32899999999999,197.14,556.6,0,0,0,0
2016-03-15 11:07:55,20.71,45.32899999999999,197.14,565.8,0,0,0,0
2016-03-15 11:08:00,20.7,45.32899999999999,197.14,556.6,0,0,0,0
2016-03-15 11:08:05,20.7,45.32899999999999,198.57,561.2,0,0,0,0
2016-03-15 11:08:10,20.7,45.32899999999999,195.71,556.6,0,0,0,0
2016-03-15 11:08:15,20.71,45.32899999999999,197.14,556.6,0,0,0,0
2016-03-15 11:08:20,20.715,45.32899999999999,196.425,558.9000000000001,0,0,0,0
2016-03-15 11:08:25,20.7,45.288,197.14,570.4,0,0,0,0
2016-03-15 11:08:30,20.72,45.288,195.71,561.2,0,0,0,0
2016-03-15 11:08:35,20.71,45.32899999999999,197.14,561.2,0,0,0,0
2016-03-15 11:08:40,20.72,45.32899999999999,196.425,558.9000000000001,0,0,0,0
2016-03-15 11:08:45,20.72,45.32899999999999,197.14,561.2,0,0,0,0
2016-03-15 11:08:50,20.7,45.32899999999999,197.14,556.6,0,0,0,0
2016-03-15 11:08:55,20.71,45.32899999999999,200.0,565.8,0,0,0,0
2016-03-15 11:09:00,20.71,45.32899999999999,197.14,561.2,0,0,0,0
2016-03-15 11:09:05,20.71,45.32899999999999,197.14,561.2,0,0,0,0
2016-03-15 11:09:10,20.7,45.32899999999999,197.14,561.2,0,0,0,0
2016-03-15 11:09:15,20.71,45.288,197.14,561.2,0,0,0,0
2016-03-15 11:09:20,20.705,45.3085,197.855,556.6,0,0,0,0
2016-03-15 11:09:25,20.71,45.288,197.14,556.6,0,0,0,0
2016-03-15 11:09:30,20.72,45.288,197.14,561.2,0,0,0,0
2016-03-15 11:09:35,20.71,45.288,197.14,556.6,0,0,0,0
2016-03-15 11:09:40,20.715,45.288,198.57,558.9000000000001,0,0,0,0
2016-03-15 11:09:45,20.71,45.288,195.71,556.6,0,0,0,0
2016-03-15 11:09:50,20.7,45.288,197.14,561.2,0,0,0,0
2016-03-15 11:09:55,20.71,45.248,197.14,565.8,0,0,0,0
2016-03-15 11:10:00,20.71,45.248,195.71,552.0,0,0,0,0
2016-03-15 11:10:05,20.71,45.248,197.14,556.6,0,0,0,0
2016-03-15 11:10:10,20.71,45.248,198.57,556.6,0,0,0,0
2016-03-15 11:10:15,20.7,45.248,196.425,556.6,0,0,0,0
2016-03-15 11:10:20,20.71,45.248,197.14,556.6,0,0,0,0
2016-03-15 11:10:25,20.71,45.248,197.14,552.0,0,0,0,0
2016-03-15 11:10:30,20.72,45.248,197.14,561.2,0,0,0,0
2016-03-15 11:10:35,20.72,45.248,195.71,556.6,0,0,0,0
2016-03-15 11:10:40,20.715,45.248,197.14,558.9000000000001,0,0,0,0
2016-03-15 11:10:45,20.72,45.248,195.71,561.2,0,0,0,0
2016-03-15 11:10:50,20.72,45.248,197.14,561.2,0,0,0,0
2016-03-15 11:10:55,20.71,45.248,197.14,556.6,0,0,0,0
2016-03-15 11:11:00,20.72,45.248,197.14,558.9000000000001,0,0,0,0
2016-03-15 11:11:05,20.72,45.248,197.14,565.8,0,0,0,0
2016-03-15 11:11:10,20.72,45.248,198.57,561.2,0,0,0,0
2016-03-15 11:11:15,20.72,45.248,195.71,561.2,0,0,0,0
2016-03-15 11:11:20,20.725,45.248,199.285,556.6,0,0,0,0
2016-03-15 11:11:25,20.72,45.248,197.14,561.2,0,0,0,0
2016-03-15 11:11:30,20.72,45.248,197.14,565.8,0,0,0,0
2016-03-15 11:11:35,20.73,45.248,197.14,561.2,0,0,0,0
2016-03-15 11:11:40,20.72,45.248,197.855,561.2,0,0,0,0
2016-03-15 11:11:45,20.72,45.248,197.14,565.8,0,0,0,0
2016-03-15 11:11:50,20.72,45.248,198.57,561.2,0,0,0,0
2016-03-15 11:11:55,20.71,45.248,198.57,565.8,0,0,0,0
2016-03-15 11:12:00,20.72,45.248,197.14,561.2,0,0,0,0
2016-03-15 11:12:05,20.72,45.248,198.57,556.6,0,0,0,0
2016-03-15 11:12:10,20.71,45.248,197.14,561.2,0,0,0,0
2016-03-15 11:12:15,20.72,45.248,197.14,565.8,0,0,0,0
2016-03-15 11:12:20,20.72,45.248,197.14,561.2,0,0,0,0
2016-03-15 11:12:25,20.72,45.248,197.14,565.8,0,0,0,0
2016-03-15 11:12:30,20.71,45.248,197.14,561.2,0,0,0,0
2016-03-15 11:12:35,20.72,45.248,197.14,556.6,0,0,0,0
2016-03-15 11:12:40,20.72,45.228,197.14,556.6,0,0,0,0
2016-03-15 11:12:45,20.72,45.248,197.14,556.6,0,0,0,0
2016-03-15 11:12:50,20.72,45.208,197.14,556.6,0,0,0,0
2016-03-15 11:12:55,20.71,45.208,197.14,556.6,0,0,0,0
2016-03-15 11:13:00,20.72,45.1875,196.425,558.9000000000001,0,0,0,0
2016-03-15 11:13:05,20.72,45.208,198.57,556.6,0,0,0,0
2016-03-15 11:13:10,20.72,45.208,197.14,556.6,0,0,0,0
2016-03-15 11:13:15,20.72,45.208,197.14,552.0,0,0,0,0
2016-03-15 11:13:20,20.72,45.208,197.14,558.9000000000001,0,0,0,0
2016-03-15 11:13:25,20.72,45.208,197.14,556.6,0,0,0,0
2016-03-15 11:13:30,20.71,45.208,195.71,561.2,0,0,0,0
2016-03-15 11:13:35,20.72,45.208,195.71,556.6,0,0,0,0
2016-03-15 11:13:40,20.715,45.1875,197.855,568.1,0,0,0,0
2016-03-15 11:13:45,20.72,45.208,197.14,565.8,0,0,0,0
2016-03-15 11:13:50,20.71,45.208,195.71,561.2,0,0,0,0
2016-03-15 11:13:55,20.72,45.208,198.57,556.6,0,0,0,0
2016-03-15 11:14:00,20.72,45.208,197.855,565.8,0,0,0,0
2016-03-15 11:14:05,20.72,45.208,197.14,565.8,0,0,0,0
2016-03-15 11:14:10,20.71,45.208,197.14,565.8,0,0,0,0
2016-03-15 11:14:15,20.72,45.208,197.14,565.8,0,0,0,0
2016-03-15 11:14:20,20.72,45.208,198.57,565.8,0,0,0,0
2016-03-15 11:14:25,20.71,45.208,197.14,565.8,0,0,0,0
2016-03-15 11:14:30,20.71,45.208,197.14,565.8,0,0,0,0
2016-03-15 11:14:35,20.71,45.208,197.14,547.4,0,0,0,0
2016-03-15 11:14:40,20.72,45.1875,197.14,565.8,0,0,0,0
2016-03-15 11:14:45,20.72,45.208,197.14,565.8,0,0,0,0
2016-03-15 11:14:50,20.72,45.208,198.57,565.8,0,0,0,0
2016-03-15 11:14:55,20.73,45.208,197.14,565.8,0,0,0,0
2016-03-15 11:15:00,20.705,45.208,196.425,570.4,0,0,0,0
2016-03-15 11:15:05,20.72,45.208,198.57,561.2,0,0,0,0
2016-03-15 11:15:10,20.71,45.208,195.71,561.2,0,0,0,0
2016-03-15 11:15:15,20.72,45.208,197.14,565.8,0,0,0,0
2016-03-15 11:15:20,20.72,45.1875,197.14,561.2,0,0,0,0
2016-03-15 11:15:25,20.71,45.208,197.14,561.2,0,0,0,0
2016-03-15 11:15:30,20.71,45.208,197.14,556.6,0,0,0,0
2016-03-15 11:15:35,20.715,45.1875,196.425,561.2,0,0,0,0
2016-03-15 11:15:40,20.71,45.208,197.14,561.2,0,0,0,0
2016-03-15 11:15:45,20.72,45.167,198.57,561.2,0,0,0,0
2016-03-15 11:15:50,20.72,45.167,197.14,561.2,0,0,0,0
2016-03-15 11:15:55,20.71,45.167,197.14,561.2,0,0,0,0
2016-03-15 11:16:00,20.725,45.167,197.855,556.6,0,0,0,0
2016-03-15 11:16:05,20.72,45.167,197.14,561.2,0,0,0,0
2016-03-15 11:16:10,20.72,45.167,197.14,561.2,0,0,0,0
2016-03-15 11:16:15,20.73,45.167,197.14,561.2,0,0,0,0
2016-03-15 11:16:20,20.725,45.167,197.14,558.9000000000001,0,0,0,0
2016-03-15 11:16:25,20.73,45.167,197.14,552.0,0,0,0,0
2016-03-15 11:16:30,20.73,45.167,197.14,561.2,0,0,0,0
2016-03-15 11:16:35,20.71,45.167,197.14,556.6,0,0,0,0
2016-03-15 11:16:40,20.715,45.167,197.855,563.5,0,0,0,0
2016-03-15 11:16:45,20.72,45.167,198.57,565.8,0,0,0,0
2016-03-15 11:16:50,20.73,45.167,198.57,565.8,0,0,0,0
2016-03-15 11:16:55,20.72,45.167,197.145,563.5,0,0,0,0
2016-03-15 11:17:00,20.72,45.167,195.71,556.6,0,0,0,0
2016-03-15 11:17:05,20.72,45.167,198.57,565.8,0,0,0,0
2016-03-15 11:17:10,20.72,45.167,197.14,565.8,0,0,0,0
2016-03-15 11:17:15,20.72,45.167,197.14,552.0,0,0,0,0
2016-03-15 11:17:20,20.71,45.167,198.57,570.4,0,0,0,0
2016-03-15 11:17:25,20.715,45.167,197.855,561.2,0,0,0,0
2016-03-15 11:17:30,20.72,45.167,198.57,552.0,0,0,0,0
2016-03-15 11:17:35,20.72,45.167,198.57,563.5,0,0,0,0
2016-03-15 11:17:40,20.71,45.167,198.57,570.4,0,0,0,0
2016-03-15 11:17:45,20.72,45.167,197.14,565.8,0,0,0,0
2016-03-15 11:17:50,20.73,45.167,197.14,565.8,0,0,0,0
2016-03-15 11:17:55,20.73,45.167,197.14,561.2,0,0,0,0
2016-03-15 11:18:00,20.725,45.147,197.855,563.5,0,0,0,0
2016-03-15 11:18:05,20.73,45.167,198.57,565.8,0,0,0,0
2016-03-15 11:18:10,20.74,45.167,200.0,570.4,0,0,0,0
2016-03-15 11:18:15,20.725,45.167,197.14,558.9,0,0,0,0
2016-03-15 11:18:20,20.74,45.167,197.14,565.8,0,0,0,0
2016-03-15 11:18:25,20.73,45.127,197.14,561.2,0,0,0,0
2016-03-15 11:18:30,20.74,45.127,198.57,561.2,0,0,0,0
2016-03-15 11:18:35,20.72,45.127,200.0,565.8,0,0,0,0
2016-03-15 11:18:40,20.73,45.127,197.855,561.2,0,0,0,0
2016-03-15 11:18:45,20.73,45.127,197.14,561.2,0,0,0,0
2016-03-15 11:18:50,20.73,45.127,195.71,561.2,0,0,0,0
2016-03-15 11:18:55,20.735,45.127,197.14,554.3,0,0,0,0
2016-03-15 11:19:00,20.73,45.127,197.14,561.2,0,0,0,0
2016-03-15 11:19:05,20.73,45.127,195.71,556.6,0,0,0,0
2016-03-15 11:19:10,20.73,45.127,194.29,556.6,0,0,0,0
2016-03-15 11:19:15,20.74,45.08600000000001,197.14,556.6,0,0,0,0
2016-03-15 11:19:20,20.74,45.127,195.71,556.6,0,0,0,0
2016-03-15 11:19:25,20.72,45.127,195.71,552.0,0,0,0,0
2016-03-15 11:19:30,20.74,45.127,197.14,561.2,0,0,0,0
2016-03-15 11:19:35,20.74,45.127,192.86,552.0,0,0,0,0
2016-03-15 11:19:40,20.74,45.08600000000001,195.71,549.7,0,0,0,0
2016-03-15 11:19:45,20.74,45.127,200.0,552.0,0,0,0,0
2016-03-15 11:19:50,20.74,45.127,198.57,552.0,0,0,0,0
2016-03-15 11:19:55,20.73,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:20:00,20.74,45.1065,194.29,547.4,0,0,0,0
2016-03-15 11:20:05,20.74,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:20:10,20.74,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:20:15,20.74,45.127,194.29,552.0,0,0,0,0
2016-03-15 11:20:20,20.74,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:20:25,20.74,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:20:30,20.74,45.08600000000001,195.71,547.4,0,0,0,0
2016-03-15 11:20:35,20.74,45.08600000000001,194.29,542.8,0,0,0,0
2016-03-15 11:20:40,20.735,45.08600000000001,195.0,545.0999999999999,0,0,0,0
2016-03-15 11:20:45,20.74,45.08600000000001,195.71,547.4,0,0,0,0
2016-03-15 11:20:50,20.74,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:20:55,20.74,45.08600000000001,194.29,547.4,0,0,0,0
2016-03-15 11:21:00,20.735,45.08600000000001,195.0,549.7,0,0,0,0
2016-03-15 11:21:05,20.73,45.08600000000001,195.71,556.6,0,0,0,0
2016-03-15 11:21:10,20.73,45.08600000000001,197.14,552.0,0,0,0,0
2016-03-15 11:21:15,20.74,45.08600000000001,197.14,552.0,0,0,0,0
2016-03-15 11:21:20,20.735,45.08600000000001,194.29,547.4,0,0,0,0
2016-03-15 11:21:25,20.74,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:21:30,20.74,45.08600000000001,195.71,547.4,0,0,0,0
2016-03-15 11:21:35,20.745,45.08600000000001,195.0,547.4,0,0,0,0
2016-03-15 11:21:40,20.73,45.08600000000001,195.71,547.4,0,0,0,0
2016-03-15 11:21:45,20.72,45.08600000000001,194.29,547.4,0,0,0,0
2016-03-15 11:21:50,20.74,45.08600000000001,195.71,556.6,0,0,0,0
2016-03-15 11:21:55,20.72,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:22:00,20.73,45.08600000000001,195.0,549.7,0,0,0,0
2016-03-15 11:22:05,20.74,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:22:10,20.74,45.08600000000001,195.71,547.4,0,0,0,0
2016-03-15 11:22:15,20.73,45.08600000000001,196.43,552.0,0,0,0,0
2016-03-15 11:22:20,20.73,45.08600000000001,194.29,547.4,0,0,0,0
2016-03-15 11:22:25,20.74,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:22:30,20.74,45.08600000000001,194.29,552.0,0,0,0,0
2016-03-15 11:22:35,20.735,45.08600000000001,195.715,549.7,0,0,0,0
2016-03-15 11:22:40,20.74,45.08600000000001,198.57,556.6,0,0,0,0
2016-03-15 11:22:45,20.72,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:22:50,20.73,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:22:55,20.74,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:23:00,20.745,45.08600000000001,195.715,549.7,0,0,0,0
2016-03-15 11:23:05,20.74,45.08600000000001,197.14,552.0,0,0,0,0
2016-03-15 11:23:10,20.74,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:23:15,20.74,45.08600000000001,195.71,547.4,0,0,0,0
2016-03-15 11:23:20,20.74,45.08600000000001,195.0,549.7,0,0,0,0
2016-03-15 11:23:25,20.73,45.08600000000001,194.29,552.0,0,0,0,0
2016-03-15 11:23:30,20.73,45.08600000000001,197.14,556.6,0,0,0,0
2016-03-15 11:23:35,20.74,45.08600000000001,195.71,556.6,0,0,0,0
2016-03-15 11:23:40,20.745,45.08600000000001,197.145,554.3,0,0,0,0
2016-03-15 11:23:45,20.76,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:23:50,20.74,45.045,195.71,556.6,0,0,0,0
2016-03-15 11:23:55,20.74,45.08600000000001,196.425,554.3,0,0,0,0
2016-03-15 11:24:00,20.75,45.08600000000001,197.14,556.6,0,0,0,0
2016-03-15 11:24:05,20.75,45.08600000000001,194.29,552.0,0,0,0,0
2016-03-15 11:24:10,20.74,45.08600000000001,197.14,552.0,0,0,0,0
2016-03-15 11:24:15,20.74,45.08600000000001,195.71,561.2,0,0,0,0
2016-03-15 11:24:20,20.74,45.08600000000001,196.425,556.6,0,0,0,0
2016-03-15 11:24:25,20.75,45.08600000000001,198.57,556.6,0,0,0,0
2016-03-15 11:24:30,20.75,45.08600000000001,198.57,556.6,0,0,0,0
2016-03-15 11:24:35,20.74,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:24:40,20.745,45.08600000000001,196.43,552.0,0,0,0,0
2016-03-15 11:24:45,20.75,45.08600000000001,197.14,552.0,0,0,0,0
2016-03-15 11:24:50,20.74,45.045,195.71,556.6,0,0,0,0
2016-03-15 11:24:55,20.755,45.08600000000001,194.285,552.0,0,0,0,0
2016-03-15 11:25:00,20.76,45.08600000000001,195.71,552.0,0,0,0,0
2016-03-15 11:25:05,20.75,45.045,195.71,552.0,0,0,0,0
2016-03-15 11:25:10,20.75,45.045,195.71,547.4,0,0,0,0
2016-03-15 11:25:15,20.77,45.045,195.71,552.0,0,0,0,0
2016-03-15 11:25:20,20.76,45.005,195.0,549.7,0,0,0,0
2016-03-15 11:25:25,20.76,45.045,197.14,552.0,0,0,0,0
2016-03-15 11:25:30,20.76,45.045,192.86,547.4,0,0,0,0
2016-03-15 11:25:35,20.76,45.02500000000001,195.715,549.7,0,0,0,0
2016-03-15 11:25:40,20.76,45.005,194.29,542.8,0,0,0,0
2016-03-15 11:25:45,20.76,45.045,194.29,542.8,0,0,0,0
2016-03-15 11:25:50,20.76,45.005,192.86,547.4,0,0,0,0
2016-03-15 11:25:55,20.76,45.045,194.29,542.8,0,0,0,0
2016-03-15 11:26:00,20.76,45.02500000000001,195.71,547.4,0,0,0,0
2016-03-15 11:26:05,20.76,45.005,194.29,542.8,0,0,0,0
2016-03-15 11:26:10,20.77,45.005,194.29,542.8,0,0,0,0
2016-03-15 11:26:15,20.76,45.005,194.29,538.2,0,0,0,0
2016-03-15 11:26:20,20.76,45.005,195.0,545.0999999999999,0,0,0,0
2016-03-15 11:26:25,20.77,45.045,195.71,547.4,0,0,0,0
2016-03-15 11:26:30,20.76,45.045,194.29,547.4,0,0,0,0
2016-03-15 11:26:35,20.76,45.045,195.71,552.0,0,0,0,0
2016-03-15 11:26:40,20.76,45.005,195.0,540.5,0,0,0,0
2016-03-15 11:26:45,20.76,45.005,194.29,542.8,0,0,0,0
2016-03-15 11:26:50,20.76,45.005,195.71,547.4,0,0,0,0
2016-03-15 11:26:55,20.76,45.005,193.575,547.4,0,0,0,0
2016-03-15 11:27:00,20.75,45.005,195.71,547.4,0,0,0,0
2016-03-15 11:27:05,20.76,45.005,195.71,547.4,0,0,0,0
2016-03-15 11:27:10,20.75,45.005,194.29,542.8,0,0,0,0
2016-03-15 11:27:15,20.76,45.045,195.71,547.4,0,0,0,0
2016-03-15 11:27:20,20.75,45.02500000000001,195.71,547.4,0,0,0,0
2016-03-15 11:27:25,20.75,45.005,194.29,542.8,0,0,0,0
2016-03-15 11:27:30,20.74,45.045,194.29,542.8,0,0,0,0
2016-03-15 11:27:35,20.76,45.005,194.29,538.2,0,0,0,0
2016-03-15 11:27:40,20.755,45.005,194.285,542.8,0,0,0,0
2016-03-15 11:27:45,20.76,45.005,197.14,547.4,0,0,0,0
2016-03-15 11:27:50,20.76,45.005,195.71,542.8,0,0,0,0
2016-03-15 11:27:55,20.76,45.005,195.71,542.8,0,0,0,0
2016-03-15 11:28:00,20.76,45.005,192.86,547.4,0,0,0,0
2016-03-15 11:28:05,20.76,45.005,195.71,542.8,0,0,0,0
2016-03-15 11:28:10,20.76,45.005,195.71,547.4,0,0,0,0
2016-03-15 11:28:15,20.76,45.005,194.29,540.5,0,0,0,0
2016-03-15 11:28:20,20.76,45.005,194.29,542.8,0,0,0,0
2016-03-15 11:28:25,20.76,45.005,195.71,542.8,0,0,0,0
2016-03-15 11:28:30,20.76,45.005,194.29,542.8,0,0,0,0
2016-03-15 11:28:35,20.76,45.005,195.71,547.4,0,0,0,0
2016-03-15 11:28:40,20.755,45.005,195.0,542.8,0,0,0,0
2016-03-15 11:28:45,20.76,45.005,194.29,533.6,0,0,0,0
2016-03-15 11:28:50,20.75,45.005,194.29,542.8,0,0,0,0
2016-03-15 11:28:55,20.75,45.005,194.29,542.8,0,0,0,0
2016-03-15 11:29:00,20.76,45.005,194.29,538.2,0,0,0,0
2016-03-15 11:29:05,20.76,45.005,194.29,538.2,0,0,0,0
2016-03-15 11:29:10,20.76,45.005,194.29,542.8,0,0,0,0
2016-03-15 11:29:15,20.76,45.005,194.29,542.8,0,0,0,0
2016-03-15 11:29:20,20.755,44.985,195.0,540.5,0,0,0,0
2016-03-15 11:29:25,20.76,45.005,197.14,542.8,0,0,0,0
2016-03-15 11:29:30,20.76,45.005,194.29,538.2,0,0,0,0
2016-03-15 11:29:35,20.75,45.005,194.29,538.2,0,0,0,0
2016-03-15 11:29:40,20.76,45.005,195.715,540.5,0,0,0,0
2016-03-15 11:29:45,20.76,45.005,192.86,538.2,0,0,0,0
