AbsT,Temp,RelH,L1,L2,Act,Door,Win
2016-03-15 12:24:40,21.26,43.831,262.86,1269.6,0.0,0,0
2016-03-15 12:24:45,21.26,43.831,264.29,1269.6,0.0,0,0
2016-03-15 12:24:50,21.26,43.79,264.285,1278.8,0.0,0,0
2016-03-15 12:24:55,21.26,43.79,270.0,1311.0,0.0,0,0
2016-03-15 12:25:00,21.27,43.79,275.71,1361.6,0.0,0,0
2016-03-15 12:25:05,21.26,43.79,277.14,1370.8,0.0,0,0
2016-03-15 12:25:10,21.265,43.79,271.43,1327.1,0.0,0,0
2016-03-15 12:25:15,21.27,43.79,267.14,1283.4,0.0,0,0
2016-03-15 12:25:20,21.26,43.79,264.29,1274.2,0.0,0,0
2016-03-15 12:25:25,21.26,43.79,261.43,1274.2,0.0,0,0
2016-03-15 12:25:30,21.26,43.79,263.575,1262.7,0.0,0,0
2016-03-15 12:25:35,21.27,43.79,264.29,1269.6,0.0,0,0
2016-03-15 12:25:40,21.26,43.79,262.86,1260.4,0.0,0,0
2016-03-15 12:25:45,21.26,43.79,264.29,1274.2,0.0,0,0
2016-03-15 12:25:50,21.265,43.79,265.71,1283.4,0.0,0,0
2016-03-15 12:25:55,21.26,43.79,268.57,1297.2,0.0,0,0
2016-03-15 12:26:00,21.27,43.79,267.14,1288.0,0.0,0,0
2016-03-15 12:26:05,21.26,43.79,265.71,1265.0,0.0,0,0
2016-03-15 12:26:10,21.265,43.79,262.145,1246.6,0.0,0,0
2016-03-15 12:26:15,21.27,43.79,260.0,1228.2,0.0,0,0
2016-03-15 12:26:20,21.26,43.79,258.57,1228.2,0.0,0,0
2016-03-15 12:26:25,21.26,43.79,261.43,1228.2,0.0,0,0
2016-03-15 12:26:30,21.26,43.79,261.43,1237.4,0.0,0,0
2016-03-15 12:26:35,21.265,43.79,257.855,1193.7,0.0,0,0
2016-03-15 12:26:40,21.28,43.79,251.43,1150.0,0.0,0,0
2016-03-15 12:26:45,21.27,43.749,251.43,1140.8,0.0,0,0
2016-03-15 12:26:50,21.275,43.76949999999999,248.57,1136.2,0.0,0,0
2016-03-15 12:26:55,21.26,43.79,248.57,1136.2,0.0,0,0
2016-03-15 12:27:00,21.26,43.749,248.57,1131.6,0.0,0,0
2016-03-15 12:27:05,21.26,43.749,248.57,1122.4,0.0,0,0
2016-03-15 12:27:10,21.26,43.749,247.14,1120.1,0.0,0,0
2016-03-15 12:27:15,21.26,43.749,247.14,1113.2,0.0,0,0
2016-03-15 12:27:20,21.26,43.749,247.14,1104.0,0.0,0,0
2016-03-15 12:27:25,21.26,43.749,241.43,1081.0,0.0,0,0
2016-03-15 12:27:30,21.26,43.729,240.715,1055.7,0.0,0,0
2016-03-15 12:27:35,21.26,43.749,238.57,1039.6,0.0,0,0
2016-03-15 12:27:40,21.26,43.749,238.57,1030.4,0.0,0,0
2016-03-15 12:27:45,21.26,43.749,235.71,1030.4,0.0,0,0
2016-03-15 12:27:50,21.26,43.729,234.285,1018.9,0.0,0,0
2016-03-15 12:27:55,21.27,43.709,234.29,1007.4,0.0,0,0
2016-03-15 12:28:00,21.26,43.709,235.71,998.2,0.0,0,0
2016-03-15 12:28:05,21.26,43.749,231.43,984.4,0.0,0,0
2016-03-15 12:28:10,21.26,43.729,230.0,966.0,0.0,0,0
2016-03-15 12:28:15,21.26,43.749,227.14,952.2,0.0,0,0
2016-03-15 12:28:20,21.25,43.749,227.14,943.0,0.0,0,0
2016-03-15 12:28:25,21.26,43.749,227.14,933.8,0.0,0,0
2016-03-15 12:28:30,21.26,43.729,231.43,917.7,0.0,0,0
2016-03-15 12:28:35,21.25,43.749,224.29,910.8,0.0,0,0
2016-03-15 12:28:40,21.26,43.749,222.86,901.6,0.0,0,0
2016-03-15 12:28:45,21.26,43.749,221.43,901.6,0.0,0,0
2016-03-15 12:28:50,21.25,43.749,225.0,910.8,0.0,0,0
2016-03-15 12:28:55,21.26,43.709,224.29,915.4,0.0,0,0
2016-03-15 12:29:00,21.25,43.749,225.71,920.0,0.0,0,0
2016-03-15 12:29:05,21.24,43.749,222.86,920.0,0.0,0,0
2016-03-15 12:29:10,21.24,43.709,228.57,920.0,0.0,0,0
2016-03-15 12:29:15,21.255,43.709,226.425,938.4,0.0,0,0
2016-03-15 12:29:20,21.26,43.709,228.57,947.6,0.0,0,0
2016-03-15 12:29:25,21.25,43.709,230.0,961.4,0.0,0,0
2016-03-15 12:29:30,21.25,43.709,230.0,975.2,0.0,0,0
2016-03-15 12:29:35,21.25,43.709,234.29,991.3,0.0,0,0
2016-03-15 12:29:40,21.26,43.709,237.14,1007.4,0.0,0,0
2016-03-15 12:29:45,21.25,43.709,234.29,1012.0,0.0,0,0
2016-03-15 12:29:50,21.245,43.709,236.425,1028.1,0.0,0,0
2016-03-15 12:29:55,21.25,43.709,241.43,1062.6,0.0,0,0
2016-03-15 12:30:00,21.25,43.709,244.29,1085.6,0.0,0,0
2016-03-15 12:30:05,21.24,43.709,250.0,1122.4,0.0,0,0
2016-03-15 12:30:10,21.25,43.709,245.71,1113.2,0.0,0,0
2016-03-15 12:30:15,21.26,43.709,248.57,1122.4,0.0,0,0
2016-03-15 12:30:20,21.25,43.709,252.86,1173.0,0.0,0,0
2016-03-15 12:30:25,21.26,43.709,262.86,1246.6,0.0,0,0
2016-03-15 12:30:30,21.26,43.709,273.57,1354.7,0.0,0,0
2016-03-15 12:30:35,21.26,43.709,278.57,1403.0,0.0,0,0
2016-03-15 12:30:40,21.25,43.709,285.71,1453.6,0.0,0,0
2016-03-15 12:30:45,21.23951381718113,43.70659812127774,291.7408947547682,1491.737591193066,6.04567237712912e-90,0,0
2016-03-15 12:30:50,21.23200411719306,43.70146829866808,295.415131638349,1509.656879365113,1.873834289137161e-89,0,0
2016-03-15 12:30:55,21.22720284937477,43.69401312670197,297.0804676121792,1510.600501857653,3.67864692758422e-89,0,0
2016-03-15 12:31:00,21.22484196306527,43.68463519991032,297.084659637696,1497.811096012199,5.889850926365558e-89,0,0
2016-03-15 12:31:05,21.22465340760356,43.67373711282406,295.7754646763364,1474.531299170265,8.37829205879265e-89,0,0
2016-03-15 12:31:10,21.22636913232866,43.66172145997412,293.5006396895373,1444.003748673363,1.101481609817696e-88,0,0
2016-03-15 12:31:15,21.22972108657955,43.6489908358914,290.6079416387358,1409.471081863007,1.367026881782997e-88,0,0
2016-03-15 12:31:20,21.23444121969525,43.63594783510685,287.4451274853689,1374.175936080708,1.621549599106315e-88,0,0
2016-03-15 12:31:25,21.24026148101476,43.62299505215139,284.3599541908736,1341.360948667981,1.852134339118797e-88,0,0
2016-03-15 12:31:30,21.24691381987708,43.61053508155594,281.7001787166869,1314.268756966339,2.045865679151589e-88,0,0
2016-03-15 12:31:35,21.25413018562121,43.59897051785143,279.8135580242458,1296.141998317294,2.189828196535839e-88,0,0
2016-03-15 12:31:40,21.26164252758616,43.58870395556877,279.0478490749873,1290.223310062359,2.271106468602695e-88,0,0
2016-03-15 12:31:45,21.26918279511093,43.58013798923891,279.7508088303485,1299.755329543048,2.276785072683303e-88,0,0
2016-03-15 12:31:50,21.27648293753453,43.57367521339275,282.2701942517662,1327.980694100873,2.193948586108811e-88,0,0
2016-03-15 12:31:55,21.28327490419595,43.56971822256124,286.9537623006777,1378.142041077348,2.009681586210367e-88,0,0
2016-03-15 12:32:00,21.28929064443421,43.56866961127528,294.1492699385197,1453.482007813985,1.711068650319114e-88,0,0
2016-03-15 12:32:05,21.2942621075883,43.5709319740658,304.2044741267295,1557.243231652297,1.285194355766206e-88,0,0
2016-03-15 12:32:10,21.29792124299723,43.57690790546373,317.4671318267439,1692.668349933797,7.191432798827878e-89,0,0
2016-03-15 12:32:15,21.3,43.587,334.285,1863.0,0.0,0,0
2016-03-15 12:32:20,21.3,43.587,350.0,2019.4,0.0,0,0
2016-03-15 12:32:25,21.3,43.547,358.57,2060.8,0.0,0,0
2016-03-15 12:32:30,21.31,43.547,385.71,2217.2,0.0,0,0
2016-03-15 12:32:35,21.32,43.547,370.0,2148.2,0.0,0,0
2016-03-15 12:32:40,21.32,43.547,365.71,2088.4,0.0,0,0
2016-03-15 12:32:45,21.32,43.547,365.71,2037.8,0.0,0,0
2016-03-15 12:32:50,21.32,43.547,359.285,2063.1,0.0,0,0
2016-03-15 12:32:55,21.33,43.547,351.43,2014.8,0.0,0,0
2016-03-15 12:33:00,21.34,43.507,350.0,2005.6,0.0,0,0
2016-03-15 12:33:05,21.33,43.466,345.71,1991.8,0.0,0,0
2016-03-15 12:33:10,21.34,43.466,372.86,2116.0,0.0,0,0
2016-03-15 12:33:15,21.33,43.507,359.285,2070.0,0.0,0,0
2016-03-15 12:33:20,21.34,43.466,332.86,1881.4,0.0,0,0
2016-03-15 12:33:25,21.34,43.466,320.0,1738.8,0.0,0,0
2016-03-15 12:33:30,21.335,43.466,310.715,1667.5,0.0,0,0
2016-03-15 12:33:35,21.34,43.466,334.29,1867.6,0.0,0,0
2016-03-15 12:33:40,21.34,43.466,335.71,1876.8,0.0,0,0
2016-03-15 12:33:45,21.34,43.466,331.43,1840.0,0.0,0,0
2016-03-15 12:33:50,21.34,43.466,315.715,1706.6,0.0,0,0
2016-03-15 12:33:55,21.34,43.466,304.29,1619.2,0.0,0,0
2016-03-15 12:34:00,21.35,43.466,302.86,1605.4,0.0,0,0
2016-03-15 12:34:05,21.35,43.466,297.14,1550.2,0.0,0,0
2016-03-15 12:34:10,21.34,43.466,285.71,1467.4,0.0,0,0
2016-03-15 12:34:15,21.35,43.466,280.0,1393.8,0.0,0,0
2016-03-15 12:34:20,21.34,43.466,272.86,1352.4,0.0,0,0
2016-03-15 12:34:25,21.34,43.466,274.29,1347.8,0.0,0,0
2016-03-15 12:34:30,21.34,43.466,271.43,1304.1,0.0,0,0
2016-03-15 12:34:35,21.34,43.466,264.29,1260.4,0.0,0,0
2016-03-15 12:34:40,21.34,43.466,261.43,1237.4,0.0,0,0
2016-03-15 12:34:45,21.32,43.466,257.14,1177.6,0.0,0,0
2016-03-15 12:34:50,21.335,43.466,245.71,1104.0,0.0,0,0
2016-03-15 12:34:55,21.33,43.466,242.86,1067.2,0.0,0,0
2016-03-15 12:35:00,21.33,43.466,238.57,1035.0,0.0,0,0
2016-03-15 12:35:05,21.33,43.466,237.14,1021.2,0.0,0,0
2016-03-15 12:35:10,21.32,43.466,233.57,1002.8,0.0,0,0
2016-03-15 12:35:15,21.32,43.507,232.86,989.0,0.0,0,0
2016-03-15 12:35:20,21.31,43.466,231.43,984.4,0.0,0,0
2016-03-15 12:35:25,21.3,43.466,230.0,979.8,0.0,0,0
2016-03-15 12:35:30,21.315,43.4865,232.145,977.5,0.0,0,0
2016-03-15 12:35:35,21.3,43.466,231.43,984.4,0.0,0,0
2016-03-15 12:35:40,21.31,43.466,231.43,984.4,0.0,0,0
2016-03-15 12:35:45,21.31,43.466,232.86,998.2,0.0,0,0
2016-03-15 12:35:50,21.3,43.507,232.145,1005.1,0.0,0,0
2016-03-15 12:35:55,21.31,43.466,234.29,1007.4,0.0,0,0
2016-03-15 12:36:00,21.3,43.466,232.86,1007.4,0.0,0,0
2016-03-15 12:36:05,21.3,43.466,234.29,1012.0,0.0,0,0
2016-03-15 12:36:10,21.3,43.466,235.71,1021.2,0.0,0,0
2016-03-15 12:36:15,21.3,43.507,234.29,1016.6,0.0,0,0
2016-03-15 12:36:20,21.3,43.507,232.86,1012.0,0.0,0,0
2016-03-15 12:36:25,21.3,43.466,232.86,998.2,0.0,0,0
2016-03-15 12:36:30,21.295,43.466,228.57,979.8,0.0,0,0
2016-03-15 12:36:35,21.3,43.466,228.57,961.4,0.0,0,0
2016-03-15 12:36:40,21.3,43.466,225.71,952.2,0.0,0,0
2016-03-15 12:36:45,21.3,43.507,225.71,938.4,0.0,0,0
2016-03-15 12:36:50,21.3,43.507,222.86,924.6,0.0,0,0
2016-03-15 12:36:55,21.3,43.507,221.43,910.8,0.0,0,0
2016-03-15 12:37:00,21.3,43.507,221.43,906.2,0.0,0,0
2016-03-15 12:37:05,21.3,43.507,220.0,897.0,0.0,0,0
2016-03-15 12:37:10,21.295,43.507,217.855,890.0999999999999,0.0,0,0
2016-03-15 12:37:15,21.3,43.507,217.14,883.2,0.0,0,0
2016-03-15 12:37:20,21.29,43.507,218.57,901.6,0.0,0,0
2016-03-15 12:37:25,21.29,43.507,217.14,869.4,0.0,0,0
2016-03-15 12:37:30,21.29,43.507,216.425,874.0,0.0,0,0
2016-03-15 12:37:35,21.28,43.507,217.14,869.4,0.0,0,0
2016-03-15 12:37:40,21.28,43.507,217.14,864.8,0.0,0,0
2016-03-15 12:37:45,21.28,43.547,221.43,874.0,0.0,0,0
2016-03-15 12:37:50,21.28,43.4865,216.425,869.4,0.0,0,0
2016-03-15 12:37:55,21.28,43.507,215.71,874.0,0.0,0,0
2016-03-15 12:38:00,21.28,43.507,232.86,878.6,0.0,0,0
2016-03-15 12:38:05,21.28,43.507,217.14,874.0,0.0,0,0
2016-03-15 12:38:10,21.28,43.507,217.855,874.0,0.0,0,0
2016-03-15 12:38:15,21.28,43.507,217.14,869.4,0.0,0,0
2016-03-15 12:38:20,21.28,43.547,217.14,869.4,0.0,0,0
2016-03-15 12:38:25,21.29,43.547,215.71,874.0,0.0,0,0
2016-03-15 12:38:30,21.28,43.547,214.285,867.0999999999999,0.0,0,0
2016-03-15 12:38:35,21.28,43.507,217.14,874.0,0.0,0,0
2016-03-15 12:38:40,21.27,43.507,215.71,869.4,0.0,0,0
2016-03-15 12:38:45,21.27,43.466,215.71,874.0,0.0,0,0
2016-03-15 12:38:50,21.28,43.507,216.425,867.0999999999999,0.0,0,0
2016-03-15 12:38:55,21.28,43.507,220.0,874.0,0.0,0,0
2016-03-15 12:39:00,21.28,43.507,218.57,869.4,0.0,0,0
2016-03-15 12:39:05,21.28,43.507,215.71,869.4,0.0,0,0
2016-03-15 12:39:10,21.28,43.507,217.14,864.8,0.0,0,0
2016-03-15 12:39:15,21.265,43.4865,216.425,867.0999999999999,0.0,0,0
2016-03-15 12:39:20,21.27,43.507,217.14,864.8,0.0,0,0
2016-03-15 12:39:25,21.27,43.466,215.71,864.8,0.0,0,0
2016-03-15 12:39:30,21.27,43.507,217.14,851.0,0.0,0,0
2016-03-15 12:39:35,21.265,43.4865,215.71,864.8,0.0,0,0
2016-03-15 12:39:40,21.27,43.466,215.71,860.2,0.0,0,0
2016-03-15 12:39:45,21.27,43.507,215.71,860.2,0.0,0,0
2016-03-15 12:39:50,21.275,43.507,215.0,848.7,0.0,0,0
2016-03-15 12:39:55,21.28,43.466,215.71,851.0,0.0,0,0
2016-03-15 12:40:00,21.27,43.466,212.86,846.4,0.0,0,0
2016-03-15 12:40:05,21.27,43.466,212.86,841.8,0.0,0,0
2016-03-15 12:40:10,21.27,43.4865,212.145,839.5,0.0,0,0
2016-03-15 12:40:15,21.27,43.466,212.86,832.6,0.0,0,0
2016-03-15 12:40:20,21.27,43.466,227.14,841.8,0.0,0,0
2016-03-15 12:40:25,21.26,43.466,211.43,823.4,0.0,0,0
2016-03-15 12:40:30,21.28,43.466,218.57,825.7,0.0,0,0
2016-03-15 12:40:35,21.27,43.507,210.0,818.8,0.0,0,0
2016-03-15 12:40:40,21.27,43.507,210.0,814.2,0.0,0,0
2016-03-15 12:40:45,21.27,43.466,210.0,805.0,0.0,0,0
2016-03-15 12:40:50,21.265,43.4865,207.855,802.7,0.0,0,0
2016-03-15 12:40:55,21.28,43.466,208.57,800.4,0.0,0,0
2016-03-15 12:41:00,21.28,43.466,208.57,800.4,0.0,0,0
2016-03-15 12:41:05,21.27,43.507,207.14,795.8,0.0,0,0
2016-03-15 12:41:10,21.27,43.466,208.57,795.8,0.0,0,0
2016-03-15 12:41:15,21.26,43.507,207.14,786.6,0.0,0,0
2016-03-15 12:41:20,21.26,43.466,207.14,791.2,0.0,0,0
2016-03-15 12:41:25,21.26,43.466,205.71,782.0,0.0,0,0
2016-03-15 12:41:30,21.26,43.466,220.715,786.6,0.0,0,0
2016-03-15 12:41:35,21.27,43.466,205.71,772.8,0.0,0,0
2016-03-15 12:41:40,21.26,43.507,205.71,768.2,0.0,0,0
2016-03-15 12:41:45,21.26,43.466,205.71,768.2,0.0,0,0
2016-03-15 12:41:50,21.265,43.4865,207.855,772.8,0.0,0,0
2016-03-15 12:41:55,21.26,43.466,204.29,768.2,0.0,0,0
2016-03-15 12:42:00,21.26,43.466,204.29,768.2,0.0,0,0
2016-03-15 12:42:05,21.26,43.466,202.86,763.6,0.0,0,0
2016-03-15 12:42:10,21.265,43.466,210.715,765.9000000000001,0.0,0,0
2016-03-15 12:42:15,21.26,43.466,202.86,763.6,0.0,0,0
2016-03-15 12:42:20,21.26,43.466,204.29,759.0,0.0,0,0
2016-03-15 12:42:25,21.27,43.466,204.29,754.4,0.0,0,0
2016-03-15 12:42:30,21.27,43.466,203.575,761.3,0.0,0,0
2016-03-15 12:42:35,21.27,43.466,202.86,759.0,0.0,0,0
2016-03-15 12:42:40,21.26,43.466,200.0,745.2,0.0,0,0
2016-03-15 12:42:45,21.27,43.466,204.29,759.0,0.0,0,0
2016-03-15 12:42:50,21.27,43.466,202.86,754.4,0.0,0,0
2016-03-15 12:42:55,21.265,43.466,203.575,752.0999999999999,0.0,0,0
2016-03-15 12:43:00,21.27,43.466,202.86,749.8,0.0,0,0
2016-03-15 12:43:05,21.25,43.466,201.43,749.8,0.0,0,0
2016-03-15 12:43:10,21.26,43.466,202.86,759.0,0.0,0,0
2016-03-15 12:43:15,21.26,43.466,202.86,749.8,0.0,0,0
2016-03-15 12:43:20,21.26,43.466,202.86,749.8,0.0,0,0
2016-03-15 12:43:25,21.26,43.466,220.0,777.4,0.0,0,0
2016-03-15 12:43:30,21.26,43.466,202.145,745.2,0.0,0,0
2016-03-15 12:43:35,21.26,43.466,202.86,745.2,0.0,0,0
2016-03-15 12:43:40,21.26,43.466,202.86,745.2,0.0,0,0
2016-03-15 12:43:45,21.26,43.466,201.43,745.2,0.0,0,0
2016-03-15 12:43:50,21.25,43.466,202.145,742.9000000000001,0.0,0,0
2016-03-15 12:43:55,21.26,43.466,202.86,745.2,0.0,0,0
2016-03-15 12:44:00,21.25,43.466,201.43,745.2,0.0,0,0
2016-03-15 12:44:05,21.26,43.466,201.43,745.2,0.0,0,0
2016-03-15 12:44:10,21.255,43.466,209.285,747.5,0.0,0,0
2016-03-15 12:44:15,21.26,43.466,201.43,745.2,0.0,0,0
2016-03-15 12:44:20,21.26,43.466,201.43,745.2,0.0,0,0
2016-03-15 12:44:25,21.26,43.466,202.86,745.2,0.0,0,0
2016-03-15 12:44:30,21.255,43.466,210.715,747.5,0.0,0,0
2016-03-15 12:44:35,21.25,43.466,202.86,745.2,0.0,0,0
2016-03-15 12:44:40,21.24,43.466,215.71,749.8,0.0,0,0
2016-03-15 12:44:45,21.26,43.426,201.43,745.2,0.0,0,0
2016-03-15 12:44:50,21.255,43.446,200.715,745.2,0.0,0,0
2016-03-15 12:44:55,21.26,43.426,202.86,745.2,0.0,0,0
2016-03-15 12:45:00,21.26,43.426,201.43,749.8,0.0,0,0
2016-03-15 12:45:05,21.25,43.426,200.0,736.0,0.0,0,0
2016-03-15 12:45:10,21.26,43.426,189.29,657.8,0.0,0,0
2016-03-15 12:45:15,21.28,43.507,190.0,676.2,3.0,0,0
2016-03-15 12:45:20,21.29,43.628,202.86,680.8,3.0,0,0
2016-03-15 12:45:25,21.28,43.587,188.57,653.2,3.0,0,0
2016-03-15 12:45:30,21.295,43.56699999999999,192.855,678.5,3.0,0,0
2016-03-15 12:45:35,21.29,43.587,187.14,625.6,3.0,0,0
2016-03-15 12:45:40,21.29,43.587,194.29,690.0,3.0,0,0
2016-03-15 12:45:45,21.3,43.587,184.29,625.6,3.0,0,0
2016-03-15 12:45:50,21.3,43.587,191.43,680.8,3.0,0,0
2016-03-15 12:45:55,21.3,43.547,187.14,648.6,3.0,0,0
2016-03-15 12:46:00,21.3,43.507,191.43,680.8,3.0,0,0
2016-03-15 12:46:05,21.3,43.466,192.86,680.8,3.0,0,0
2016-03-15 12:46:10,21.3,43.4865,190.0,671.5999999999999,3.0,0,0
2016-03-15 12:46:15,21.31,43.466,187.14,648.6,3.0,0,0
2016-03-15 12:46:20,21.32,43.507,185.71,648.6,3.0,0,0
2016-03-15 12:46:25,21.32,43.466,192.86,694.6,3.0,0,0
2016-03-15 12:46:30,21.32,43.466,191.43,662.4,3.0,0,0
2016-03-15 12:46:35,21.32,43.466,192.145,685.4,3.0,0,0
2016-03-15 12:46:40,21.3,43.466,190.0,662.4,3.0,0,0
2016-03-15 12:46:45,21.32,43.466,182.86,630.2,3.0,0,0
2016-03-15 12:46:50,21.32,43.4865,185.715,618.7,3.0,0,0
2016-03-15 12:46:55,21.32,43.628,204.29,653.2,3.0,0,0
2016-03-15 12:47:00,21.34,43.628,184.29,621.0,3.0,0,0
2016-03-15 12:47:05,21.34,43.628,190.0,667.0,3.0,0,0
2016-03-15 12:47:10,21.335,43.628,185.0,662.4000000000001,3.0,0,0
2016-03-15 12:47:15,21.33,43.628,184.29,639.4,3.0,0,0
2016-03-15 12:47:20,21.34,43.628,190.0,662.4,3.0,0,0
2016-03-15 12:47:25,21.34,43.709,191.43,667.0,3.0,0,0
2016-03-15 12:47:30,21.33,43.628,182.86,616.4,3.0,0,0
2016-03-15 12:47:35,21.335,43.587,191.43,669.3,3.0,0,0
2016-03-15 12:47:40,21.33,43.587,177.14,630.2,3.0,0,0
2016-03-15 12:47:45,21.34,43.587,188.57,644.0,3.0,0,0
2016-03-15 12:47:50,21.345,43.628,181.43,655.5,3.0,0,0
2016-03-15 12:47:55,21.35,43.628,190.0,671.6,3.0,0,0
2016-03-15 12:48:00,21.36,43.628,177.14,639.4,3.0,0,0
2016-03-15 12:48:05,21.35,43.628,188.57,648.6,3.0,0,0
2016-03-15 12:48:10,21.36,43.79,190.0,676.2,3.0,0,0
2016-03-15 12:48:15,21.36,43.7495,184.29,627.9,3.0,0,0
2016-03-15 12:48:20,21.35,43.628,181.43,667.0,3.0,0,0
2016-03-15 12:48:25,21.36,43.709,191.43,671.6,3.0,0,0
2016-03-15 12:48:30,21.355,43.7495,184.285,657.8,3.0,0,0
2016-03-15 12:48:35,21.36,43.871,181.43,690.0,3.0,0,0
2016-03-15 12:48:40,21.37,43.871,188.57,653.2,3.0,0,0
2016-03-15 12:48:45,21.38,43.911,184.29,616.4,3.0,0,0
2016-03-15 12:48:50,21.38,43.9315,185.715,630.2,3.0,0,0
2016-03-15 12:48:55,21.38,43.871,182.86,598.0,3.0,0,0
2016-03-15 12:49:00,21.39,43.952,181.43,699.2,3.0,0,0
2016-03-15 12:49:05,21.39,43.952,184.29,634.8,3.0,0,0
2016-03-15 12:49:10,21.385,43.89100000000001,182.86,644.0,3.0,0,0
2016-03-15 12:49:15,21.39,43.952,188.57,648.6,3.0,0,0
2016-03-15 12:49:20,21.39,43.911,178.57,667.0,3.0,0,0
2016-03-15 12:49:25,21.38,43.911,182.86,611.8,3.0,0,0
2016-03-15 12:49:30,21.395,43.952,183.57,646.3,3.0,0,0
2016-03-15 12:49:35,21.4,44.033,187.14,648.6,3.0,0,0
2016-03-15 12:49:40,21.41,44.114,188.57,621.0,3.0,0,0
2016-03-15 12:49:45,21.41,44.114,178.57,671.6,3.0,0,0
2016-03-15 12:49:50,21.42,44.033,181.43,662.4,3.0,0,0
2016-03-15 12:49:55,21.41,43.9725,182.855,660.1,3.0,0,0
2016-03-15 12:50:00,21.41,44.033,187.14,639.4,3.0,0,0
2016-03-15 12:50:05,21.41,43.993,194.29,607.2,3.0,0,0
2016-03-15 12:50:10,21.405,43.952,184.29,600.3,3.0,0,0
2016-03-15 12:50:15,21.4,43.952,175.71,630.2,3.0,0,0
2016-03-15 12:50:20,21.41,43.952,182.86,598.0,3.0,0,0
2016-03-15 12:50:25,21.41,44.033,160.0,501.4,3.0,0,0
2016-03-15 12:50:30,21.415,44.114,183.57,632.5,3.0,0,0
2016-03-15 12:50:35,21.41,44.033,182.86,584.2,3.0,0,0
2016-03-15 12:50:40,21.41,44.033,177.14,611.8,3.0,0,0
2016-03-15 12:50:45,21.42,44.033,185.71,634.8,3.0,0,0
2016-03-15 12:50:50,21.41,44.09399999999999,193.575,632.5,3.0,0,0
2016-03-15 12:50:55,21.4,44.114,182.86,602.6,3.0,0,0
2016-03-15 12:51:00,21.4,44.114,181.43,662.4,3.0,0,0
2016-03-15 12:51:05,21.4,44.114,184.29,625.6,3.0,0,0
2016-03-15 12:51:10,21.4,44.09399999999999,180.715,650.9,3.0,0,0
2016-03-15 12:51:15,21.4,44.154,187.14,639.4,3.0,0,0
2016-03-15 12:51:20,21.4,44.154,182.86,616.4,3.0,0,0
2016-03-15 12:51:25,21.4,44.114,180.0,639.4,3.0,0,0
2016-03-15 12:51:30,21.41,44.114,186.425,632.5,3.0,0,0
2016-03-15 12:51:35,21.42,44.154,184.29,621.0,3.0,0,0
2016-03-15 12:51:40,21.4,44.114,185.71,630.2,3.0,0,0
2016-03-15 12:51:45,21.4,44.195,182.86,593.4,3.0,0,0
2016-03-15 12:51:50,21.415,44.256,183.57,648.5999999999999,3.0,0,0
2016-03-15 12:51:55,21.42,44.236,181.43,653.2,3.0,0,0
2016-03-15 12:52:00,21.41,44.276,185.71,625.6,3.0,0,0
2016-03-15 12:52:05,21.41,44.276,182.86,593.4,3.0,0,0
2016-03-15 12:52:10,21.415,44.3165,180.715,627.9000000000001,3.0,0,0
2016-03-15 12:52:15,21.42,44.276,182.86,602.6,3.0,0,0
2016-03-15 12:52:20,21.41,44.276,168.57,598.0,3.0,0,0
2016-03-15 12:52:25,21.42,44.398,174.29,630.2,3.0,0,0
2016-03-15 12:52:30,21.44,44.438,176.425,623.3,3.0,0,0
2016-03-15 12:52:35,21.44,44.478,182.86,611.8,3.0,0,0
2016-03-15 12:52:40,21.44,44.6,182.86,616.4,3.0,0,0
2016-03-15 12:52:45,21.44,44.64100000000001,178.57,644.0,3.0,0,0
2016-03-15 12:52:50,21.45,44.56,185.0,657.8,3.0,0,0
2016-03-15 12:52:55,21.45,44.6,188.57,634.8,3.0,0,0
2016-03-15 12:53:00,21.46,44.519,178.57,657.8,3.0,0,0
2016-03-15 12:53:05,21.44,44.478,180.0,662.4,3.0,0,0
2016-03-15 12:53:10,21.455,44.438,180.0,621.0,3.0,0,0
2016-03-15 12:53:15,21.45,44.478,185.71,621.0,3.0,0,0
2016-03-15 12:53:20,21.46,44.519,195.71,579.6,3.0,0,0
2016-03-15 12:53:25,21.44,44.519,187.14,611.8,3.0,0,0
2016-03-15 12:53:30,21.45,44.519,181.43,708.4,3.0,0,0
2016-03-15 12:53:35,21.45,44.519,181.425,614.1,3.0,0,0
2016-03-15 12:53:40,21.45,44.519,177.14,685.4,3.0,0,0
2016-03-15 12:53:45,21.45,44.519,180.0,657.8,3.0,0,0
2016-03-15 12:53:50,21.445,44.4985,184.285,639.4000000000001,3.0,0,0
2016-03-15 12:53:55,21.45,44.478,185.71,630.2,3.0,0,0
2016-03-15 12:54:00,21.44,44.478,182.86,588.8,3.0,0,0
2016-03-15 12:54:05,21.45,44.519,182.86,621.0,3.0,0,0
2016-03-15 12:54:10,21.44,44.5395,180.715,669.3,3.0,0,0
2016-03-15 12:54:15,21.43,44.519,184.29,611.8,3.0,0,0
2016-03-15 12:54:20,21.44,44.519,180.0,657.8,3.0,0,0
2016-03-15 12:54:25,21.44,44.519,181.43,662.4,3.0,0,0
2016-03-15 12:54:30,21.43,44.5395,183.575,609.5,3.0,0,0
2016-03-15 12:54:35,21.44,44.6,194.29,598.0,3.0,0,0
2016-03-15 12:54:40,21.44,44.6,197.14,598.0,3.0,0,0
