AbsT,0
2016-03-15 10:08:50,True
2016-03-15 10:08:55,True
2016-03-15 10:09:00,True
2016-03-15 10:09:05,True
2016-03-15 10:09:10,True
2016-03-15 10:09:15,True
2016-03-15 10:09:20,True
2016-03-15 10:09:25,True
2016-03-15 10:09:30,True
2016-03-15 10:09:35,True
2016-03-15 10:09:40,True
2016-03-15 10:09:45,True
2016-03-15 10:09:50,True
2016-03-15 10:09:55,True
2016-03-15 10:10:00,True
2016-03-15 10:10:05,True
2016-03-15 10:10:10,True
2016-03-15 10:10:15,True
2016-03-15 10:10:20,True
2016-03-15 10:10:25,True
2016-03-15 10:10:30,True
2016-03-15 10:10:35,True
2016-03-15 10:10:40,True
2016-03-15 10:10:45,True
2016-03-15 10:10:50,True
2016-03-15 10:10:55,True
2016-03-15 10:11:00,True
2016-03-15 10:11:05,True
2016-03-15 10:11:10,True
2016-03-15 10:11:15,True
2016-03-15 10:11:20,True
2016-03-15 10:11:25,True
2016-03-15 10:11:30,True
2016-03-15 10:11:35,True
2016-03-15 10:11:40,True
2016-03-15 10:11:45,True
2016-03-15 10:11:50,True
2016-03-15 10:11:55,True
2016-03-15 10:12:00,True
2016-03-15 10:12:05,True
2016-03-15 10:12:10,True
2016-03-15 10:12:15,True
2016-03-15 10:12:20,True
2016-03-15 10:12:25,True
2016-03-15 10:12:30,True
2016-03-15 10:12:35,True
2016-03-15 10:12:40,True
2016-03-15 10:12:45,True
2016-03-15 10:12:50,True
2016-03-15 10:12:55,True
2016-03-15 10:13:00,True
2016-03-15 10:13:05,True
2016-03-15 10:13:10,True
2016-03-15 10:13:15,True
2016-03-15 10:13:20,True
2016-03-15 10:13:25,True
2016-03-15 10:13:30,True
2016-03-15 10:13:35,True
2016-03-15 10:13:40,True
2016-03-15 10:13:45,True
2016-03-15 10:13:50,True
2016-03-15 10:13:55,True
2016-03-15 10:14:00,True
2016-03-15 10:14:05,True
2016-03-15 10:14:10,True
2016-03-15 10:14:15,True
2016-03-15 10:14:20,True
2016-03-15 10:14:25,True
2016-03-15 10:14:30,True
2016-03-15 10:14:35,True
2016-03-15 10:14:40,True
2016-03-15 10:14:45,True
2016-03-15 10:14:50,True
2016-03-15 10:14:55,True
2016-03-15 10:15:00,True
2016-03-15 10:15:05,True
2016-03-15 10:15:10,True
2016-03-15 10:15:15,True
2016-03-15 10:15:20,True
2016-03-15 10:15:25,True
2016-03-15 10:15:30,True
2016-03-15 10:15:35,True
2016-03-15 10:15:40,True
2016-03-15 10:15:45,True
2016-03-15 10:15:50,True
2016-03-15 10:15:55,True
2016-03-15 10:16:00,True
2016-03-15 10:16:05,True
2016-03-15 10:16:10,True
2016-03-15 10:16:15,True
2016-03-15 10:16:20,True
2016-03-15 10:16:25,True
2016-03-15 10:16:30,True
2016-03-15 10:16:35,True
2016-03-15 10:16:40,True
2016-03-15 10:16:45,True
2016-03-15 10:16:50,True
2016-03-15 10:16:55,True
2016-03-15 10:17:00,True
2016-03-15 10:17:05,True
2016-03-15 10:17:10,True
2016-03-15 10:17:15,True
2016-03-15 10:17:20,True
2016-03-15 10:17:25,True
2016-03-15 10:17:30,True
2016-03-15 10:17:35,True
2016-03-15 10:17:40,True
2016-03-15 10:17:45,True
2016-03-15 10:17:50,True
2016-03-15 10:17:55,True
2016-03-15 10:18:00,True
2016-03-15 10:18:05,True
2016-03-15 10:18:10,True
2016-03-15 10:18:15,True
2016-03-15 10:18:20,True
2016-03-15 10:18:25,True
2016-03-15 10:18:30,True
2016-03-15 10:18:35,True
2016-03-15 10:18:40,True
2016-03-15 10:18:45,True
2016-03-15 10:18:50,True
2016-03-15 10:18:55,True
2016-03-15 10:19:00,True
2016-03-15 10:19:05,True
2016-03-15 10:19:10,True
2016-03-15 10:19:15,True
2016-03-15 10:19:20,True
2016-03-15 10:19:25,True
2016-03-15 10:19:30,True
2016-03-15 10:19:35,True
2016-03-15 10:19:40,True
2016-03-15 10:19:45,True
2016-03-15 10:19:50,True
2016-03-15 10:19:55,True
2016-03-15 10:20:00,True
2016-03-15 10:20:05,True
2016-03-15 10:20:10,True
2016-03-15 10:20:15,True
2016-03-15 10:20:20,True
2016-03-15 10:20:25,True
2016-03-15 10:20:30,True
2016-03-15 10:20:35,True
2016-03-15 10:20:40,True
2016-03-15 10:20:45,True
2016-03-15 10:20:50,True
2016-03-15 10:20:55,True
2016-03-15 10:21:00,True
2016-03-15 10:21:05,True
2016-03-15 10:21:10,True
2016-03-15 10:21:15,True
2016-03-15 10:21:20,True
2016-03-15 10:21:25,True
2016-03-15 10:21:30,True
2016-03-15 10:21:35,True
2016-03-15 10:21:40,True
2016-03-15 10:21:45,True
2016-03-15 10:21:50,True
2016-03-15 10:21:55,True
2016-03-15 10:22:00,True
2016-03-15 10:22:05,True
2016-03-15 10:22:10,True
2016-03-15 10:22:15,True
2016-03-15 10:22:20,True
2016-03-15 10:22:25,True
2016-03-15 10:22:30,True
2016-03-15 10:22:35,True
2016-03-15 10:22:40,True
2016-03-15 10:22:45,True
2016-03-15 10:22:50,True
2016-03-15 10:22:55,True
2016-03-15 10:23:00,True
2016-03-15 10:23:05,True
2016-03-15 10:23:10,True
2016-03-15 10:23:15,True
2016-03-15 10:23:20,True
2016-03-15 10:23:25,True
2016-03-15 10:23:30,True
2016-03-15 10:23:35,True
2016-03-15 10:23:40,True
2016-03-15 10:23:45,True
2016-03-15 10:23:50,True
2016-03-15 10:23:55,True
2016-03-15 10:24:00,True
2016-03-15 10:24:05,True
2016-03-15 10:24:10,True
2016-03-15 10:24:15,True
2016-03-15 10:24:20,True
2016-03-15 10:24:25,True
2016-03-15 10:24:30,True
2016-03-15 10:24:35,True
2016-03-15 10:24:40,True
2016-03-15 10:24:45,False
2016-03-15 10:24:50,False
2016-03-15 10:24:55,False
2016-03-15 10:25:00,False
2016-03-15 10:25:05,False
2016-03-15 10:25:10,False
2016-03-15 10:25:15,True
2016-03-15 10:25:20,True
2016-03-15 10:25:25,True
2016-03-15 10:25:30,True
2016-03-15 10:25:35,True
2016-03-15 10:25:40,True
2016-03-15 10:25:45,True
2016-03-15 10:25:50,True
2016-03-15 10:25:55,True
2016-03-15 10:26:00,True
2016-03-15 10:26:05,True
2016-03-15 10:26:10,True
2016-03-15 10:26:15,True
2016-03-15 10:26:20,True
2016-03-15 10:26:25,True
2016-03-15 10:26:30,True
2016-03-15 10:26:35,True
2016-03-15 10:26:40,True
2016-03-15 10:26:45,True
2016-03-15 10:26:50,True
2016-03-15 10:26:55,True
2016-03-15 10:27:00,True
2016-03-15 10:27:05,True
2016-03-15 10:27:10,True
2016-03-15 10:27:15,True
2016-03-15 10:27:20,True
2016-03-15 10:27:25,True
2016-03-15 10:27:30,True
2016-03-15 10:27:35,True
2016-03-15 10:27:40,True
2016-03-15 10:27:45,True
2016-03-15 10:27:50,True
2016-03-15 10:27:55,True
2016-03-15 10:28:00,True
2016-03-15 10:28:05,True
2016-03-15 10:28:10,True
2016-03-15 10:28:15,True
2016-03-15 10:28:20,True
2016-03-15 10:28:25,True
2016-03-15 10:28:30,True
2016-03-15 10:28:35,True
2016-03-15 10:28:40,True
2016-03-15 10:28:45,True
2016-03-15 10:28:50,True
2016-03-15 10:28:55,True
2016-03-15 10:29:00,False
2016-03-15 10:29:05,False
2016-03-15 10:29:10,False
2016-03-15 10:29:15,False
2016-03-15 10:29:20,False
2016-03-15 10:29:25,False
2016-03-15 10:29:30,False
2016-03-15 10:29:35,False
2016-03-15 10:29:40,False
2016-03-15 10:29:45,False
2016-03-15 10:29:50,False
2016-03-15 10:29:55,False
2016-03-15 10:30:00,False
2016-03-15 10:30:05,False
2016-03-15 10:30:10,False
2016-03-15 10:30:15,False
2016-03-15 10:30:20,False
2016-03-15 10:30:25,False
2016-03-15 10:30:30,False
2016-03-15 10:30:35,False
2016-03-15 10:30:40,False
2016-03-15 10:30:45,False
2016-03-15 10:30:50,False
2016-03-15 10:30:55,False
2016-03-15 10:31:00,False
2016-03-15 10:31:05,False
2016-03-15 10:31:10,False
2016-03-15 10:31:15,False
2016-03-15 10:31:20,False
2016-03-15 10:31:25,False
2016-03-15 10:31:30,False
2016-03-15 10:31:35,False
2016-03-15 10:31:40,False
2016-03-15 10:31:45,False
2016-03-15 10:31:50,False
2016-03-15 10:31:55,False
2016-03-15 10:32:00,False
2016-03-15 10:32:05,False
2016-03-15 10:32:10,False
2016-03-15 10:32:15,False
2016-03-15 10:32:20,False
2016-03-15 10:32:25,False
2016-03-15 10:32:30,False
2016-03-15 10:32:35,False
2016-03-15 10:32:40,False
2016-03-15 10:32:45,False
2016-03-15 10:32:50,False
2016-03-15 10:32:55,False
2016-03-15 10:33:00,False
2016-03-15 10:33:05,False
2016-03-15 10:33:10,False
2016-03-15 10:33:15,False
2016-03-15 10:33:20,False
2016-03-15 10:33:25,False
2016-03-15 10:33:30,False
2016-03-15 10:33:35,False
2016-03-15 10:33:40,False
2016-03-15 10:33:45,False
2016-03-15 10:33:50,False
2016-03-15 10:33:55,False
2016-03-15 10:34:00,False
2016-03-15 10:34:05,False
2016-03-15 10:34:10,False
2016-03-15 10:34:15,False
2016-03-15 10:34:20,False
2016-03-15 10:34:25,False
2016-03-15 10:34:30,False
2016-03-15 10:34:35,False
2016-03-15 10:34:40,False
2016-03-15 10:34:45,False
2016-03-15 10:34:50,False
2016-03-15 10:34:55,False
2016-03-15 10:35:00,False
2016-03-15 10:35:05,False
2016-03-15 10:35:10,False
2016-03-15 10:35:15,False
2016-03-15 10:35:20,False
2016-03-15 10:35:25,False
2016-03-15 10:35:30,False
2016-03-15 10:35:35,False
2016-03-15 10:35:40,False
2016-03-15 10:35:45,False
2016-03-15 10:35:50,False
2016-03-15 10:35:55,False
2016-03-15 10:36:00,False
2016-03-15 10:36:05,False
2016-03-15 10:36:10,False
2016-03-15 10:36:15,False
2016-03-15 10:36:20,False
2016-03-15 10:36:25,False
2016-03-15 10:36:30,False
2016-03-15 10:36:35,False
2016-03-15 10:36:40,False
2016-03-15 10:36:45,False
2016-03-15 10:36:50,False
2016-03-15 10:36:55,False
2016-03-15 10:37:00,False
2016-03-15 10:37:05,False
2016-03-15 10:37:10,False
2016-03-15 10:37:15,False
2016-03-15 10:37:20,False
2016-03-15 10:37:25,False
2016-03-15 10:37:30,False
2016-03-15 10:37:35,False
2016-03-15 10:37:40,False
2016-03-15 10:37:45,False
2016-03-15 10:37:50,False
2016-03-15 10:37:55,False
2016-03-15 10:38:00,False
2016-03-15 10:38:05,False
2016-03-15 10:38:10,False
2016-03-15 10:38:15,False
2016-03-15 10:38:20,False
2016-03-15 10:38:25,False
2016-03-15 10:38:30,False
2016-03-15 10:38:35,False
2016-03-15 10:38:40,False
2016-03-15 10:38:45,False
2016-03-15 10:38:50,False
2016-03-15 10:38:55,False
2016-03-15 10:39:00,False
2016-03-15 10:39:05,False
2016-03-15 10:39:10,False
2016-03-15 10:39:15,False
2016-03-15 10:39:20,False
2016-03-15 10:39:25,False
2016-03-15 10:39:30,False
2016-03-15 10:39:35,False
2016-03-15 10:39:40,False
2016-03-15 10:39:45,False
2016-03-15 10:39:50,False
2016-03-15 10:39:55,False
2016-03-15 10:40:00,False
2016-03-15 10:40:05,False
2016-03-15 10:40:10,False
2016-03-15 10:40:15,False
2016-03-15 10:40:20,False
2016-03-15 10:40:25,False
2016-03-15 10:40:30,False
2016-03-15 10:40:35,False
2016-03-15 10:40:40,False
2016-03-15 10:40:45,False
2016-03-15 10:40:50,False
2016-03-15 10:40:55,False
2016-03-15 10:41:00,False
2016-03-15 10:41:05,False
2016-03-15 10:41:10,False
2016-03-15 10:41:15,False
2016-03-15 10:41:20,False
2016-03-15 10:41:25,False
2016-03-15 10:41:30,False
2016-03-15 10:41:35,False
2016-03-15 10:41:40,False
2016-03-15 10:41:45,False
2016-03-15 10:41:50,False
2016-03-15 10:41:55,False
2016-03-15 10:42:00,False
2016-03-15 10:42:05,False
2016-03-15 10:42:10,False
2016-03-15 10:42:15,False
2016-03-15 10:42:20,False
2016-03-15 10:42:25,False
2016-03-15 10:42:30,False
2016-03-15 10:42:35,False
2016-03-15 10:42:40,False
2016-03-15 10:42:45,False
2016-03-15 10:42:50,False
2016-03-15 10:42:55,False
2016-03-15 10:43:00,False
2016-03-15 10:43:05,False
2016-03-15 10:43:10,False
2016-03-15 10:43:15,False
2016-03-15 10:43:20,False
2016-03-15 10:43:25,False
2016-03-15 10:43:30,False
2016-03-15 10:43:35,False
2016-03-15 10:43:40,False
2016-03-15 10:43:45,False
2016-03-15 10:43:50,False
2016-03-15 10:43:55,False
2016-03-15 10:44:00,False
2016-03-15 10:44:05,False
2016-03-15 10:44:10,False
2016-03-15 10:44:15,False
2016-03-15 10:44:20,False
2016-03-15 10:44:25,False
2016-03-15 10:44:30,False
2016-03-15 10:44:35,False
2016-03-15 10:44:40,False
2016-03-15 10:44:45,False
2016-03-15 10:44:50,False
2016-03-15 10:44:55,False
2016-03-15 10:45:00,False
2016-03-15 10:45:05,False
2016-03-15 10:45:10,False
2016-03-15 10:45:15,False
2016-03-15 10:45:20,False
2016-03-15 10:45:25,False
2016-03-15 10:45:30,False
2016-03-15 10:45:35,False
2016-03-15 10:45:40,False
2016-03-15 10:45:45,False
2016-03-15 10:45:50,False
2016-03-15 10:45:55,False
2016-03-15 10:46:00,False
2016-03-15 10:46:05,False
2016-03-15 10:46:10,False
2016-03-15 10:46:15,False
2016-03-15 10:46:20,False
2016-03-15 10:46:25,False
2016-03-15 10:46:30,False
2016-03-15 10:46:35,False
2016-03-15 10:46:40,False
2016-03-15 10:46:45,False
2016-03-15 10:46:50,False
2016-03-15 10:46:55,False
2016-03-15 10:47:00,False
2016-03-15 10:47:05,False
2016-03-15 10:47:10,False
2016-03-15 10:47:15,False
2016-03-15 10:47:20,False
2016-03-15 10:47:25,False
2016-03-15 10:47:30,False
2016-03-15 10:47:35,False
2016-03-15 10:47:40,False
2016-03-15 10:47:45,False
2016-03-15 10:47:50,False
2016-03-15 10:47:55,False
2016-03-15 10:48:00,False
2016-03-15 10:48:05,False
2016-03-15 10:48:10,False
2016-03-15 10:48:15,False
2016-03-15 10:48:20,False
2016-03-15 10:48:25,False
2016-03-15 10:48:30,False
2016-03-15 10:48:35,False
2016-03-15 10:48:40,False
2016-03-15 10:48:45,False
2016-03-15 10:48:50,False
2016-03-15 10:48:55,False
2016-03-15 10:49:00,False
2016-03-15 10:49:05,False
2016-03-15 10:49:10,False
2016-03-15 10:49:15,False
2016-03-15 10:49:20,False
2016-03-15 10:49:25,False
2016-03-15 10:49:30,False
2016-03-15 10:49:35,False
2016-03-15 10:49:40,False
2016-03-15 10:49:45,False
2016-03-15 10:49:50,False
2016-03-15 10:49:55,False
2016-03-15 10:50:00,False
2016-03-15 10:50:05,False
2016-03-15 10:50:10,False
2016-03-15 10:50:15,False
2016-03-15 10:50:20,False
2016-03-15 10:50:25,False
2016-03-15 10:50:30,False
2016-03-15 10:50:35,False
2016-03-15 10:50:40,False
2016-03-15 10:50:45,False
2016-03-15 10:50:50,False
2016-03-15 10:50:55,False
2016-03-15 10:51:00,False
2016-03-15 10:51:05,False
2016-03-15 10:51:10,False
2016-03-15 10:51:15,False
2016-03-15 10:51:20,False
2016-03-15 10:51:25,False
2016-03-15 10:51:30,False
2016-03-15 10:51:35,False
2016-03-15 10:51:40,False
2016-03-15 10:51:45,False
2016-03-15 10:51:50,False
2016-03-15 10:51:55,False
2016-03-15 10:52:00,False
2016-03-15 10:52:05,False
2016-03-15 10:52:10,False
2016-03-15 10:52:15,False
2016-03-15 10:52:20,False
2016-03-15 10:52:25,False
2016-03-15 10:52:30,False
2016-03-15 10:52:35,False
2016-03-15 10:52:40,False
2016-03-15 10:52:45,False
2016-03-15 10:52:50,False
2016-03-15 10:52:55,False
2016-03-15 10:53:00,False
2016-03-15 10:53:05,False
2016-03-15 10:53:10,False
2016-03-15 10:53:15,False
2016-03-15 10:53:20,False
2016-03-15 10:53:25,False
2016-03-15 10:53:30,False
2016-03-15 10:53:35,False
2016-03-15 10:53:40,False
2016-03-15 10:53:45,False
2016-03-15 10:53:50,False
2016-03-15 10:53:55,False
2016-03-15 10:54:00,False
2016-03-15 10:54:05,False
2016-03-15 10:54:10,False
2016-03-15 10:54:15,False
2016-03-15 10:54:20,False
2016-03-15 10:54:25,False
2016-03-15 10:54:30,False
2016-03-15 10:54:35,False
2016-03-15 10:54:40,False
2016-03-15 10:54:45,False
2016-03-15 10:54:50,False
2016-03-15 10:54:55,False
2016-03-15 10:55:00,False
2016-03-15 10:55:05,False
2016-03-15 10:55:10,False
2016-03-15 10:55:15,False
2016-03-15 10:55:20,False
2016-03-15 10:55:25,False
2016-03-15 10:55:30,False
2016-03-15 10:55:35,False
2016-03-15 10:55:40,False
2016-03-15 10:55:45,False
2016-03-15 10:55:50,False
2016-03-15 10:55:55,False
2016-03-15 10:56:00,False
2016-03-15 10:56:05,False
2016-03-15 10:56:10,False
2016-03-15 10:56:15,False
2016-03-15 10:56:20,False
2016-03-15 10:56:25,False
2016-03-15 10:56:30,False
2016-03-15 10:56:35,False
2016-03-15 10:56:40,False
2016-03-15 10:56:45,False
2016-03-15 10:56:50,False
2016-03-15 10:56:55,False
2016-03-15 10:57:00,False
2016-03-15 10:57:05,False
2016-03-15 10:57:10,False
2016-03-15 10:57:15,False
2016-03-15 10:57:20,False
2016-03-15 10:57:25,False
2016-03-15 10:57:30,False
2016-03-15 10:57:35,False
2016-03-15 10:57:40,False
2016-03-15 10:57:45,False
2016-03-15 10:57:50,False
2016-03-15 10:57:55,False
2016-03-15 10:58:00,False
2016-03-15 10:58:05,False
2016-03-15 10:58:10,False
2016-03-15 10:58:15,False
2016-03-15 10:58:20,False
2016-03-15 10:58:25,False
2016-03-15 10:58:30,False
2016-03-15 10:58:35,False
2016-03-15 10:58:40,False
2016-03-15 10:58:45,False
2016-03-15 10:58:50,False
2016-03-15 10:58:55,False
2016-03-15 10:59:00,False
2016-03-15 10:59:05,False
2016-03-15 10:59:10,False
2016-03-15 10:59:15,False
2016-03-15 10:59:20,False
2016-03-15 10:59:25,False
2016-03-15 10:59:30,False
2016-03-15 10:59:35,False
2016-03-15 10:59:40,False
2016-03-15 10:59:45,False
2016-03-15 10:59:50,False
2016-03-15 10:59:55,False
2016-03-15 11:00:00,False
2016-03-15 11:00:05,False
2016-03-15 11:00:10,False
2016-03-15 11:00:15,False
2016-03-15 11:00:20,False
2016-03-15 11:00:25,False
2016-03-15 11:00:30,False
2016-03-15 11:00:35,False
2016-03-15 11:00:40,False
2016-03-15 11:00:45,False
2016-03-15 11:00:50,False
2016-03-15 11:00:55,False
2016-03-15 11:01:00,False
2016-03-15 11:01:05,False
2016-03-15 11:01:10,False
2016-03-15 11:01:15,False
2016-03-15 11:01:20,False
2016-03-15 11:01:25,False
2016-03-15 11:01:30,False
2016-03-15 11:01:35,False
2016-03-15 11:01:40,False
2016-03-15 11:01:45,False
2016-03-15 11:01:50,False
2016-03-15 11:01:55,False
2016-03-15 11:02:00,False
2016-03-15 11:02:05,False
2016-03-15 11:02:10,False
2016-03-15 11:02:15,False
2016-03-15 11:02:20,False
2016-03-15 11:02:25,False
2016-03-15 11:02:30,False
2016-03-15 11:02:35,False
2016-03-15 11:02:40,False
2016-03-15 11:02:45,False
2016-03-15 11:02:50,False
2016-03-15 11:02:55,False
2016-03-15 11:03:00,False
2016-03-15 11:03:05,False
2016-03-15 11:03:10,False
2016-03-15 11:03:15,False
2016-03-15 11:03:20,False
2016-03-15 11:03:25,False
2016-03-15 11:03:30,False
2016-03-15 11:03:35,False
2016-03-15 11:03:40,False
2016-03-15 11:03:45,False
2016-03-15 11:03:50,False
2016-03-15 11:03:55,False
2016-03-15 11:04:00,False
2016-03-15 11:04:05,False
2016-03-15 11:04:10,False
2016-03-15 11:04:15,False
2016-03-15 11:04:20,False
2016-03-15 11:04:25,False
2016-03-15 11:04:30,False
2016-03-15 11:04:35,False
2016-03-15 11:04:40,False
2016-03-15 11:04:45,False
2016-03-15 11:04:50,False
2016-03-15 11:04:55,False
2016-03-15 11:05:00,False
2016-03-15 11:05:05,False
2016-03-15 11:05:10,False
2016-03-15 11:05:15,False
2016-03-15 11:05:20,False
2016-03-15 11:05:25,False
2016-03-15 11:05:30,False
2016-03-15 11:05:35,False
2016-03-15 11:05:40,False
2016-03-15 11:05:45,False
2016-03-15 11:05:50,False
2016-03-15 11:05:55,False
2016-03-15 11:06:00,False
2016-03-15 11:06:05,False
2016-03-15 11:06:10,False
2016-03-15 11:06:15,False
2016-03-15 11:06:20,False
2016-03-15 11:06:25,False
2016-03-15 11:06:30,False
2016-03-15 11:06:35,False
2016-03-15 11:06:40,False
2016-03-15 11:06:45,False
2016-03-15 11:06:50,False
2016-03-15 11:06:55,False
2016-03-15 11:07:00,False
2016-03-15 11:07:05,False
2016-03-15 11:07:10,False
2016-03-15 11:07:15,False
2016-03-15 11:07:20,False
2016-03-15 11:07:25,False
2016-03-15 11:07:30,False
2016-03-15 11:07:35,False
2016-03-15 11:07:40,False
2016-03-15 11:07:45,False
2016-03-15 11:07:50,False
2016-03-15 11:07:55,False
2016-03-15 11:08:00,False
2016-03-15 11:08:05,False
2016-03-15 11:08:10,False
2016-03-15 11:08:15,False
2016-03-15 11:08:20,False
2016-03-15 11:08:25,False
2016-03-15 11:08:30,False
2016-03-15 11:08:35,False
2016-03-15 11:08:40,False
2016-03-15 11:08:45,False
2016-03-15 11:08:50,False
2016-03-15 11:08:55,False
2016-03-15 11:09:00,False
2016-03-15 11:09:05,False
2016-03-15 11:09:10,False
2016-03-15 11:09:15,False
2016-03-15 11:09:20,False
2016-03-15 11:09:25,False
2016-03-15 11:09:30,False
2016-03-15 11:09:35,False
2016-03-15 11:09:40,False
2016-03-15 11:09:45,False
2016-03-15 11:09:50,False
2016-03-15 11:09:55,False
2016-03-15 11:10:00,False
2016-03-15 11:10:05,False
2016-03-15 11:10:10,False
2016-03-15 11:10:15,False
2016-03-15 11:10:20,False
2016-03-15 11:10:25,False
2016-03-15 11:10:30,False
2016-03-15 11:10:35,False
2016-03-15 11:10:40,False
2016-03-15 11:10:45,False
2016-03-15 11:10:50,False
2016-03-15 11:10:55,False
2016-03-15 11:11:00,False
2016-03-15 11:11:05,False
2016-03-15 11:11:10,False
2016-03-15 11:11:15,False
2016-03-15 11:11:20,False
2016-03-15 11:11:25,False
2016-03-15 11:11:30,False
2016-03-15 11:11:35,False
2016-03-15 11:11:40,False
2016-03-15 11:11:45,False
2016-03-15 11:11:50,False
2016-03-15 11:11:55,False
2016-03-15 11:12:00,False
2016-03-15 11:12:05,False
2016-03-15 11:12:10,False
2016-03-15 11:12:15,False
2016-03-15 11:12:20,False
2016-03-15 11:12:25,False
2016-03-15 11:12:30,False
2016-03-15 11:12:35,False
2016-03-15 11:12:40,False
2016-03-15 11:12:45,False
2016-03-15 11:12:50,False
2016-03-15 11:12:55,False
2016-03-15 11:13:00,False
2016-03-15 11:13:05,False
2016-03-15 11:13:10,False
2016-03-15 11:13:15,False
2016-03-15 11:13:20,False
2016-03-15 11:13:25,False
2016-03-15 11:13:30,False
2016-03-15 11:13:35,False
2016-03-15 11:13:40,False
2016-03-15 11:13:45,False
2016-03-15 11:13:50,False
2016-03-15 11:13:55,False
2016-03-15 11:14:00,False
2016-03-15 11:14:05,False
2016-03-15 11:14:10,True
2016-03-15 11:14:15,True
2016-03-15 11:14:20,False
2016-03-15 11:14:25,False
2016-03-15 11:14:30,False
2016-03-15 11:14:35,False
2016-03-15 11:14:40,False
2016-03-15 11:14:45,False
2016-03-15 11:14:50,False
2016-03-15 11:14:55,False
2016-03-15 11:15:00,False
2016-03-15 11:15:05,False
2016-03-15 11:15:10,False
2016-03-15 11:15:15,False
2016-03-15 11:15:20,False
2016-03-15 11:15:25,False
2016-03-15 11:15:30,False
2016-03-15 11:15:35,False
2016-03-15 11:15:40,False
2016-03-15 11:15:45,False
2016-03-15 11:15:50,False
2016-03-15 11:15:55,False
2016-03-15 11:16:00,False
2016-03-15 11:16:05,False
2016-03-15 11:16:10,False
2016-03-15 11:16:15,False
2016-03-15 11:16:20,False
2016-03-15 11:16:25,False
2016-03-15 11:16:30,False
2016-03-15 11:16:35,False
2016-03-15 11:16:40,False
2016-03-15 11:16:45,False
2016-03-15 11:16:50,False
2016-03-15 11:16:55,False
2016-03-15 11:17:00,False
2016-03-15 11:17:05,False
2016-03-15 11:17:10,False
2016-03-15 11:17:15,False
2016-03-15 11:17:20,False
2016-03-15 11:17:25,False
2016-03-15 11:17:30,False
2016-03-15 11:17:35,False
2016-03-15 11:17:40,False
2016-03-15 11:17:45,False
2016-03-15 11:17:50,False
2016-03-15 11:17:55,False
2016-03-15 11:18:00,False
2016-03-15 11:18:05,False
2016-03-15 11:18:10,False
2016-03-15 11:18:15,False
2016-03-15 11:18:20,False
2016-03-15 11:18:25,False
2016-03-15 11:18:30,False
2016-03-15 11:18:35,False
2016-03-15 11:18:40,False
2016-03-15 11:18:45,False
2016-03-15 11:18:50,False
2016-03-15 11:18:55,False
2016-03-15 11:19:00,False
2016-03-15 11:19:05,False
2016-03-15 11:19:10,False
2016-03-15 11:19:15,False
2016-03-15 11:19:20,False
2016-03-15 11:19:25,False
2016-03-15 11:19:30,False
2016-03-15 11:19:35,False
2016-03-15 11:19:40,False
2016-03-15 11:19:45,False
2016-03-15 11:19:50,False
2016-03-15 11:19:55,False
2016-03-15 11:20:00,False
2016-03-15 11:20:05,False
2016-03-15 11:20:10,False
2016-03-15 11:20:15,False
2016-03-15 11:20:20,False
2016-03-15 11:20:25,False
2016-03-15 11:20:30,False
2016-03-15 11:20:35,False
2016-03-15 11:20:40,False
2016-03-15 11:20:45,False
2016-03-15 11:20:50,False
2016-03-15 11:20:55,False
2016-03-15 11:21:00,False
2016-03-15 11:21:05,False
2016-03-15 11:21:10,False
2016-03-15 11:21:15,False
2016-03-15 11:21:20,False
2016-03-15 11:21:25,False
2016-03-15 11:21:30,False
2016-03-15 11:21:35,False
2016-03-15 11:21:40,False
2016-03-15 11:21:45,False
2016-03-15 11:21:50,False
2016-03-15 11:21:55,False
2016-03-15 11:22:00,False
2016-03-15 11:22:05,False
2016-03-15 11:22:10,False
2016-03-15 11:22:15,False
2016-03-15 11:22:20,False
2016-03-15 11:22:25,False
2016-03-15 11:22:30,False
2016-03-15 11:22:35,False
2016-03-15 11:22:40,False
2016-03-15 11:22:45,False
2016-03-15 11:22:50,False
2016-03-15 11:22:55,False
2016-03-15 11:23:00,False
2016-03-15 11:23:05,False
2016-03-15 11:23:10,False
2016-03-15 11:23:15,False
2016-03-15 11:23:20,False
2016-03-15 11:23:25,False
2016-03-15 11:23:30,False
2016-03-15 11:23:35,False
2016-03-15 11:23:40,False
2016-03-15 11:23:45,False
2016-03-15 11:23:50,False
2016-03-15 11:23:55,False
2016-03-15 11:24:00,False
2016-03-15 11:24:05,False
2016-03-15 11:24:10,False
2016-03-15 11:24:15,False
2016-03-15 11:24:20,False
2016-03-15 11:24:25,False
2016-03-15 11:24:30,False
2016-03-15 11:24:35,False
2016-03-15 11:24:40,False
2016-03-15 11:24:45,False
2016-03-15 11:24:50,False
2016-03-15 11:24:55,False
2016-03-15 11:25:00,False
2016-03-15 11:25:05,False
2016-03-15 11:25:10,False
2016-03-15 11:25:15,False
2016-03-15 11:25:20,False
2016-03-15 11:25:25,False
2016-03-15 11:25:30,False
2016-03-15 11:25:35,False
2016-03-15 11:25:40,False
2016-03-15 11:25:45,False
2016-03-15 11:25:50,False
2016-03-15 11:25:55,False
2016-03-15 11:26:00,False
2016-03-15 11:26:05,False
2016-03-15 11:26:10,False
2016-03-15 11:26:15,False
2016-03-15 11:26:20,False
2016-03-15 11:26:25,False
