AbsT,status
2016-03-15 11:24:44.995,Off
2016-03-15 11:24:48.101,Off
2016-03-15 11:24:52.215,Off
2016-03-15 11:24:56.080,Off
2016-03-15 11:24:59.819,Off
2016-03-15 11:25:04.685,Off
2016-03-15 11:25:08.319,Off
2016-03-15 11:25:12.415,Off
2016-03-15 11:25:16.020,Off
2016-03-15 11:25:20.384,Off
2016-03-15 11:25:24.499,Off
2016-03-15 11:25:28.365,Off
2016-03-15 11:25:32.604,Off
2016-03-15 11:25:36.469,Off
2016-03-15 11:25:39.833,Off
2016-03-15 11:25:44.448,Off
2016-03-15 11:25:49.179,Off
2016-03-15 11:25:52.672,Off
2016-03-15 11:25:56.533,Off
2016-03-15 11:26:00.523,Off
2016-03-15 11:26:04.763,Off
2016-03-15 11:26:08.502,Off
2016-03-15 11:26:12.492,Off
2016-03-15 11:26:16.732,Off
2016-03-15 11:26:20.597,Off
2016-03-15 11:26:23.837,Off
2016-03-15 11:26:27.827,Off
2016-03-15 11:26:32.566,Off
2016-03-15 11:26:36.057,Off
2016-03-15 11:26:40.911,Off
2016-03-15 11:26:44.280,Off
2016-03-15 11:26:48.141,Off
2016-03-15 11:26:52.006,Off
2016-03-15 11:26:56.747,Off
2016-03-15 11:26:59.987,Off
2016-03-15 11:27:03.851,Off
2016-03-15 11:27:07.966,Off
2016-03-15 11:27:12.821,Off
2016-03-15 11:27:16.301,Off
2016-03-15 11:27:20.295,Off
2016-03-15 11:27:24.906,Off
2016-03-15 11:27:27.895,Off
2016-03-15 11:27:32.385,Off
2016-03-15 11:27:36.624,Off
2016-03-15 11:27:40.364,Off
2016-03-15 11:27:44.480,Off
2016-03-15 11:27:47.845,Off
2016-03-15 11:27:51.959,Off
2016-03-15 11:27:56.574,Off
2016-03-15 11:28:01.189,Off
2016-03-15 11:28:04.534,Off
2016-03-15 11:28:08.650,Off
2016-03-15 11:28:12.254,Off
2016-03-15 11:28:16.483,Off
2016-03-15 11:28:19.723,Off
2016-03-15 11:28:24.213,Off
2016-03-15 11:28:28.693,Off
2016-03-15 11:28:32.058,Off
2016-03-15 11:28:36.413,Off
2016-03-15 11:28:40.278,Off
2016-03-15 11:28:43.892,Off
2016-03-15 11:28:48.257,Off
2016-03-15 11:28:52.363,Off
2016-03-15 11:28:56.853,Off
2016-03-15 11:29:00.467,Off
2016-03-15 11:29:03.957,Off
2016-03-15 11:29:07.946,Off
2016-03-15 11:29:12.055,Off
2016-03-15 11:29:16.418,Off
2016-03-15 11:29:20.639,Off
2016-03-15 11:29:24.378,Off
2016-03-15 11:29:28.634,Off
2016-03-15 11:29:31.859,Off
2016-03-15 11:29:36.363,Off
2016-03-15 11:29:40.478,Off
2016-03-15 11:29:44.059,Off
2016-03-15 11:29:48.798,Off
2016-03-15 11:29:52.663,Off
2016-03-15 11:29:56.528,Off
2016-03-15 11:30:00.518,Off
2016-03-15 11:30:06.258,Off
2016-03-15 11:30:08.873,Off
2016-03-15 11:30:13.367,Off
2016-03-15 11:30:16.727,Off
2016-03-15 11:30:20.342,Off
2016-03-15 11:30:24.332,Off
2016-03-15 11:30:28.696,Off
2016-03-15 11:30:32.812,Off
2016-03-15 11:30:36.927,Off
2016-03-15 11:30:41.042,Off
2016-03-15 11:30:45.032,Off
2016-03-15 11:30:48.646,Off
2016-03-15 11:30:52.636,Off
2016-03-15 11:30:56.501,Off
2016-03-15 11:31:00.365,Off
2016-03-15 11:31:04.480,Off
2016-03-15 11:31:08.345,Off
2016-03-15 11:31:12.335,Off
2016-03-15 11:31:16.950,Off
2016-03-15 11:31:20.680,Off
2016-03-15 11:31:24.420,Off
2016-03-15 11:31:28.660,Off
2016-03-15 11:31:32.649,Off
2016-03-15 11:31:36.015,Off
2016-03-15 11:31:40.380,Off
2016-03-15 11:31:44.494,Off
2016-03-15 11:31:48.609,Off
2016-03-15 11:31:52.464,Off
2016-03-15 11:31:55.829,Off
2016-03-15 11:32:00.184,Off
2016-03-15 11:32:03.914,Off
2016-03-15 11:32:08.153,Off
2016-03-15 11:32:12.018,Off
2016-03-15 11:32:16.008,Off
2016-03-15 11:32:20.873,Off
2016-03-15 11:32:23.988,Off
2016-03-15 11:32:28.358,Off
2016-03-15 11:32:32.458,Off
2016-03-15 11:32:36.822,Off
2016-03-15 11:32:40.677,Off
2016-03-15 11:32:44.408,Off
2016-03-15 11:32:48.398,Off
2016-03-15 11:32:53.002,Off
2016-03-15 11:32:55.867,Off
2016-03-15 11:32:59.856,Off
2016-03-15 11:33:04.347,Off
2016-03-15 11:33:08.442,Off
2016-03-15 11:33:12.421,Off
2016-03-15 11:33:16.536,Off
2016-03-15 11:33:20.275,Off
2016-03-15 11:33:24.641,Off
2016-03-15 11:33:28.755,Off
2016-03-15 11:33:32.371,Off
2016-03-15 11:33:36.090,Off
2016-03-15 11:33:40.185,Off
2016-03-15 11:33:44.675,Off
2016-03-15 11:33:48.540,Off
2016-03-15 11:33:52.905,Off
2016-03-15 11:33:56.395,Off
2016-03-15 11:34:00.760,Off
2016-03-15 11:34:03.874,Off
2016-03-15 11:34:08.989,Off
2016-03-15 11:34:11.979,Off
2016-03-15 11:34:16.110,Off
2016-03-15 11:34:21.209,Off
2016-03-15 11:34:24.199,Off
2016-03-15 11:34:28.705,Off
2016-03-15 11:34:32.053,Off
2016-03-15 11:34:37.418,Off
2016-03-15 11:34:40.523,Off
2016-03-15 11:34:44.638,Off
2016-03-15 11:34:48.002,Off
2016-03-15 11:34:52.243,Off
2016-03-15 11:34:55.983,Off
2016-03-15 11:35:00.232,Off
2016-03-15 11:35:04.232,Off
2016-03-15 11:35:08.202,Off
2016-03-15 11:35:12.191,Off
2016-03-15 11:35:16.824,Off
2016-03-15 11:35:20.316,Off
2016-03-15 11:35:24.527,Off
2016-03-15 11:35:28.381,Off
2016-03-15 11:35:32.371,Off
2016-03-15 11:35:36.111,Off
2016-03-15 11:35:40.602,Off
2016-03-15 11:35:43.840,Off
2016-03-15 11:35:48.705,Off
2016-03-15 11:35:52.445,Off
2016-03-15 11:35:55.685,Off
2016-03-15 11:35:59.925,Off
2016-03-15 11:36:04.155,Off
2016-03-15 11:36:08.270,Off
2016-03-15 11:36:13.010,Off
2016-03-15 11:36:16.375,Off
2016-03-15 11:36:20.614,Off
2016-03-15 11:36:23.854,Off
2016-03-15 11:36:28.594,Off
2016-03-15 11:36:32.460,Off
2016-03-15 11:36:36.689,Off
2016-03-15 11:36:39.804,Off
2016-03-15 11:36:44.168,Off
2016-03-15 11:36:48.524,Off
2016-03-15 11:36:52.639,Off
2016-03-15 11:36:56.629,Off
2016-03-15 11:36:59.869,Off
2016-03-15 11:37:04.108,Off
2016-03-15 11:37:08.224,Off
2016-03-15 11:37:11.964,Off
2016-03-15 11:37:16.828,Off
2016-03-15 11:37:20.068,Off
2016-03-15 11:37:24.683,Off
2016-03-15 11:37:28.423,Off
2016-03-15 11:37:32.788,Off
2016-03-15 11:37:37.153,Off
2016-03-15 11:37:39.895,Off
2016-03-15 11:37:43.760,Off
2016-03-15 11:37:48.875,Off
2016-03-15 11:37:52.615,Off
2016-03-15 11:37:56.354,Off
2016-03-15 11:38:00.095,Off
2016-03-15 11:38:05.085,Off
2016-03-15 11:38:08.065,Off
2016-03-15 11:38:12.304,Off
2016-03-15 11:38:17.045,Off
2016-03-15 11:38:20.159,Off
2016-03-15 11:38:24.775,Off
2016-03-15 11:38:28.514,Off
2016-03-15 11:38:32.503,Off
2016-03-15 11:38:36.244,Off
2016-03-15 11:38:41.608,Off
2016-03-15 11:38:44.578,Off
2016-03-15 11:38:48.068,Off
2016-03-15 11:38:52.558,Off
2016-03-15 11:38:56.547,Off
2016-03-15 11:39:00.288,Off
2016-03-15 11:39:04.152,Off
2016-03-15 11:39:08.017,Off
2016-03-15 11:39:12.632,Off
2016-03-15 11:39:16.872,Off
2016-03-15 11:39:20.862,Off
2016-03-15 11:39:28.456,Off
2016-03-15 11:39:29.666,Off
2016-03-15 11:39:32.775,Off
2016-03-15 11:39:36.264,Off
2016-03-15 11:39:40.504,Off
2016-03-15 11:39:44.118,Off
2016-03-15 11:39:47.974,Off
2016-03-15 11:39:52.712,Off
2016-03-15 11:39:57.193,Off
2016-03-15 11:40:00.566,Off
2016-03-15 11:40:04.297,Off
2016-03-15 11:40:07.788,Off
2016-03-15 11:40:12.902,Off
2016-03-15 11:40:15.892,Off
2016-03-15 11:40:20.748,Off
2016-03-15 11:40:23.861,Off
2016-03-15 11:40:28.352,Off
2016-03-15 11:40:32.832,Off
2016-03-15 11:40:36.947,Off
2016-03-15 11:40:40.686,Off
2016-03-15 11:40:44.157,Off
2016-03-15 11:40:48.522,Off
2016-03-15 11:40:52.636,Off
2016-03-15 11:40:56.251,Off
2016-03-15 11:41:00.105,Off
2016-03-15 11:41:04.351,On
2016-03-15 11:41:10.440,On
2016-03-15 11:41:12.305,Off
2016-03-15 11:41:16.169,Off
2016-03-15 11:41:20.266,Off
2016-03-15 11:41:24.379,On
2016-03-15 11:41:28.109,On
2016-03-15 11:41:32.599,On
2016-03-15 11:41:36.214,Off
2016-03-15 11:41:39.954,On
2016-03-15 11:41:44.194,On
2016-03-15 11:41:48.559,Off
2016-03-15 11:41:52.549,On
2016-03-15 11:41:55.913,On
2016-03-15 11:42:00.154,Off
2016-03-15 11:42:04.018,Off
2016-03-15 11:42:08.883,Off
2016-03-15 11:42:12.498,Off
2016-03-15 11:42:15.987,Off
2016-03-15 11:42:20.353,Off
2016-03-15 11:42:23.717,Off
2016-03-15 11:42:27.958,On
2016-03-15 11:42:32.072,Off
2016-03-15 11:42:36.062,Off
2016-03-15 11:42:41.168,Off
2016-03-15 11:42:44.407,On
2016-03-15 11:42:48.651,Off
2016-03-15 11:42:51.762,Off
2016-03-15 11:42:56.127,On
2016-03-15 11:43:00.232,Off
2016-03-15 11:43:04.472,Off
2016-03-15 11:43:08.586,On
2016-03-15 11:43:12.201,Off
2016-03-15 11:43:16.431,Off
2016-03-15 11:43:19.921,Off
2016-03-15 11:43:23.910,Off
2016-03-15 11:43:28.901,Off
2016-03-15 11:43:32.402,Off
2016-03-15 11:43:36.385,Off
2016-03-15 11:43:40.091,Off
2016-03-15 11:43:44.705,Off
2016-03-15 11:43:48.060,Off
2016-03-15 11:43:51.925,Off
2016-03-15 11:43:55.780,Off
2016-03-15 11:43:59.770,Off
2016-03-15 11:44:04.885,Off
2016-03-15 11:44:08.000,Off
2016-03-15 11:44:11.865,Off
2016-03-15 11:44:16.104,Off
2016-03-15 11:44:20.594,Off
2016-03-15 11:44:24.209,Off
2016-03-15 11:44:29.951,Off
2016-03-15 11:44:31.934,Off
2016-03-15 11:44:36.549,Off
2016-03-15 11:44:41.413,Off
2016-03-15 11:44:43.903,Off
2016-03-15 11:44:48.144,Off
2016-03-15 11:44:52.884,Off
2016-03-15 11:44:56.873,Off
2016-03-15 11:45:00.238,Off
2016-03-15 11:45:03.978,Off
2016-03-15 11:45:08.083,Off
2016-03-15 11:45:12.438,Off
2016-03-15 11:45:16.417,On
2016-03-15 11:45:20.535,Off
2016-03-15 11:45:24.513,Off
2016-03-15 11:45:27.877,Off
2016-03-15 11:45:32.492,Off
2016-03-15 11:45:35.731,On
2016-03-15 11:45:40.587,On
2016-03-15 11:45:44.326,On
2016-03-15 11:45:47.692,On
2016-03-15 11:45:52.681,Off
2016-03-15 11:45:56.921,On
2016-03-15 11:46:00.783,On
2016-03-15 11:46:05.516,Off
2016-03-15 11:46:08.513,Off
2016-03-15 11:46:12.361,Off
2016-03-15 11:46:16.976,On
2016-03-15 11:46:19.840,On
2016-03-15 11:46:23.830,On
2016-03-15 11:46:28.070,Off
2016-03-15 11:46:32.076,On
2016-03-15 11:46:36.415,Off
2016-03-15 11:46:40.405,Off
2016-03-15 11:46:44.519,On
2016-03-15 11:46:47.865,On
2016-03-15 11:46:51.845,Off
2016-03-15 11:46:56.834,Off
2016-03-15 11:46:59.949,Off
2016-03-15 11:47:04.314,On
2016-03-15 11:47:07.928,On
2016-03-15 11:47:12.794,Off
2016-03-15 11:47:16.399,On
2016-03-15 11:47:24.746,Off
2016-03-15 11:47:24.985,On
2016-03-15 11:47:28.225,On
2016-03-15 11:47:32.715,On
2016-03-15 11:47:36.321,On
2016-03-15 11:47:40.310,Off
2016-03-15 11:47:44.550,On
2016-03-15 11:47:48.915,On
2016-03-15 11:47:51.905,On
2016-03-15 11:47:56.022,On
2016-03-15 11:47:59.760,On
2016-03-15 11:48:08.354,On
2016-03-15 11:48:08.720,On
2016-03-15 11:48:12.209,On
2016-03-15 11:48:16.324,On
2016-03-15 11:48:20.313,On
2016-03-15 11:48:24.178,On
2016-03-15 11:48:28.418,On
2016-03-15 11:48:32.533,On
2016-03-15 11:48:35.898,On
2016-03-15 11:48:40.003,On
2016-03-15 11:48:44.608,On
2016-03-15 11:48:47.963,On
2016-03-15 11:48:52.702,On
2016-03-15 11:48:56.432,On
2016-03-15 11:49:00.671,On
2016-03-15 11:49:05.277,On
2016-03-15 11:49:08.007,On
2016-03-15 11:49:12.987,On
2016-03-15 11:49:16.102,On
2016-03-15 11:49:20.348,On
2016-03-15 11:49:24.321,On
2016-03-15 11:49:28.551,On
2016-03-15 11:49:31.916,On
2016-03-15 11:49:36.781,On
2016-03-15 11:49:40.771,On
2016-03-15 11:49:44.635,On
2016-03-15 11:49:49.115,On
2016-03-15 11:49:52.106,On
2016-03-15 11:49:56.470,On
2016-03-15 11:49:59.960,On
2016-03-15 11:50:04.075,On
2016-03-15 11:50:08.814,On
2016-03-15 11:50:12.930,On
2016-03-15 11:50:16.785,On
2016-03-15 11:50:20.764,On
2016-03-15 11:50:24.380,On
2016-03-15 11:50:27.984,On
2016-03-15 11:50:31.714,On
2016-03-15 11:50:36.579,On
2016-03-15 11:50:40.568,On
2016-03-15 11:50:44.308,On
2016-03-15 11:50:48.548,On
2016-03-15 11:50:51.788,On
2016-03-15 11:50:57.028,On
2016-03-15 11:51:00.393,On
2016-03-15 11:51:04.738,On
2016-03-15 11:51:08.478,On
2016-03-15 11:51:12.083,On
2016-03-15 11:51:16.072,On
2016-03-15 11:51:20.168,On
2016-03-15 11:51:24.272,On
2016-03-15 11:51:28.513,On
2016-03-15 11:51:32.880,On
2016-03-15 11:51:36.495,On
2016-03-15 11:51:40.109,On
2016-03-15 11:51:44.850,On
2016-03-15 11:51:48.329,On
2016-03-15 11:51:52.560,On
2016-03-15 11:51:56.799,On
2016-03-15 11:52:00.288,On
2016-03-15 11:52:04.028,On
2016-03-15 11:52:09.019,On
2016-03-15 11:52:12.633,On
2016-03-15 11:52:16.002,On
2016-03-15 11:52:20.353,On
2016-03-15 11:52:24.583,On
2016-03-15 11:52:28.573,On
2016-03-15 11:52:32.188,On
2016-03-15 11:52:37.177,On
2016-03-15 11:52:40.657,On
2016-03-15 11:52:43.897,On
2016-03-15 11:52:48.637,On
2016-03-15 11:52:52.252,On
2016-03-15 11:52:56.617,On
2016-03-15 11:53:00.731,On
2016-03-15 11:53:04.962,On
2016-03-15 11:53:08.702,On
2016-03-15 11:53:12.692,On
2016-03-15 11:53:16.056,On
2016-03-15 11:53:20.796,On
2016-03-15 11:53:24.162,On
2016-03-15 11:53:28.276,On
2016-03-15 11:53:32.266,On
2016-03-15 11:53:35.996,On
2016-03-15 11:53:40.611,On
2016-03-15 11:53:44.600,On
2016-03-15 11:53:48.715,On
2016-03-15 11:53:52.205,On
2016-03-15 11:53:55.945,On
2016-03-15 11:53:59.790,On
2016-03-15 11:54:04.770,On
2016-03-15 11:54:08.259,On
2016-03-15 11:54:12.249,On
2016-03-15 11:54:16.614,On
2016-03-15 11:54:19.854,On
2016-03-15 11:54:23.969,On
2016-03-15 11:54:28.209,On
2016-03-15 11:54:31.698,On
2016-03-15 11:54:36.438,On
2016-03-15 11:54:40.302,On
2016-03-15 11:54:44.543,On
2016-03-15 11:54:49.648,On
2016-03-15 11:54:52.638,On
2016-03-15 11:54:56.378,On
2016-03-15 11:55:00.617,On
2016-03-15 11:55:04.233,On
2016-03-15 11:55:08.088,On
2016-03-15 11:55:11.827,On
2016-03-15 11:55:16.182,On
2016-03-15 11:55:20.401,On
2016-03-15 11:55:24.997,On
2016-03-15 11:55:28.614,On
2016-03-15 11:55:31.719,On
2016-03-15 11:55:36.449,On
2016-03-15 11:55:40.064,On
2016-03-15 11:55:44.055,On
2016-03-15 11:55:47.918,On
2016-03-15 11:55:52.523,On
2016-03-15 11:55:56.493,On
2016-03-15 11:56:00.347,On
2016-03-15 11:56:04.337,On
2016-03-15 11:56:08.077,On
2016-03-15 11:56:12.943,On
2016-03-15 11:56:16.557,On
2016-03-15 11:56:20.652,On
2016-03-15 11:56:24.132,On
2016-03-15 11:56:27.746,On
2016-03-15 11:56:32.226,On
2016-03-15 11:56:36.591,On
2016-03-15 11:56:39.956,On
2016-03-15 11:56:44.196,On
2016-03-15 11:56:48.435,On
2016-03-15 11:56:52.531,On
2016-03-15 11:56:56.020,On
2016-03-15 11:56:59.885,On
2016-03-15 11:57:03.999,On
2016-03-15 11:57:07.990,On
2016-03-15 11:57:12.479,On
2016-03-15 11:57:16.094,On
2016-03-15 11:57:20.456,On
2016-03-15 11:57:24.319,On
2016-03-15 11:57:32.034,On
2016-03-15 11:57:33.389,On
2016-03-15 11:57:36.633,On
2016-03-15 11:57:40.349,On
2016-03-15 11:57:44.079,On
2016-03-15 11:57:48.799,On
2016-03-15 11:57:52.154,On
2016-03-15 11:57:56.393,On
2016-03-15 11:58:00.738,On
2016-03-15 11:58:04.353,On
2016-03-15 11:58:08.342,On
2016-03-15 11:58:12.333,On
2016-03-15 11:58:15.937,On
2016-03-15 11:58:20.653,On
2016-03-15 11:58:24.262,On
2016-03-15 11:58:28.377,On
2016-03-15 11:58:32.241,On
2016-03-15 11:58:36.106,On
2016-03-15 11:58:40.847,On
2016-03-15 11:58:44.462,On
2016-03-15 11:58:47.702,On
2016-03-15 11:58:52.546,On
2016-03-15 11:58:56.026,On
2016-03-15 11:59:00.506,On
2016-03-15 11:59:03.996,On
2016-03-15 11:59:08.696,On
2016-03-15 11:59:11.810,On
2016-03-15 11:59:16.405,On
2016-03-15 11:59:20.645,On
2016-03-15 11:59:24.260,On
2016-03-15 11:59:28.625,On
2016-03-15 11:59:32.719,On
2016-03-15 11:59:35.834,On
2016-03-15 11:59:40.304,On
2016-03-15 11:59:45.294,On
2016-03-15 11:59:48.764,On
2016-03-15 11:59:52.742,On
2016-03-15 11:59:56.473,On
2016-03-15 12:00:00.444,On
2016-03-15 12:00:04.308,On
2016-03-15 12:00:07.922,On
2016-03-15 12:00:12.153,On
2016-03-15 12:00:16.363,On
2016-03-15 12:00:19.728,On
2016-03-15 12:00:24.707,On
2016-03-15 12:00:28.062,On
2016-03-15 12:00:32.693,On
2016-03-15 12:00:36.041,On
2016-03-15 12:00:40.032,On
2016-03-15 12:00:44.646,On
2016-03-15 12:00:48.522,On
2016-03-15 12:00:52.260,On
2016-03-15 12:00:57.856,On
2016-03-15 12:01:01.596,On
2016-03-15 12:01:04.316,On
2016-03-15 12:01:07.931,On
2016-03-15 12:01:12.161,On
2016-03-15 12:01:16.278,On
2016-03-15 12:01:21.373,On
2016-03-15 12:01:24.728,On
2016-03-15 12:01:28.448,On
2016-03-15 12:01:32.437,On
2016-03-15 12:01:35.927,On
2016-03-15 12:01:40.418,On
2016-03-15 12:01:44.281,On
2016-03-15 12:01:49.022,On
2016-03-15 12:01:52.387,On
2016-03-15 12:01:56.607,On
2016-03-15 12:02:00.596,On
2016-03-15 12:02:03.836,On
2016-03-15 12:02:07.931,On
2016-03-15 12:02:12.171,On
2016-03-15 12:02:16.535,On
2016-03-15 12:02:20.279,On
2016-03-15 12:02:29.844,On
2016-03-15 12:02:30.583,On
2016-03-15 12:02:32.563,On
2016-03-15 12:02:36.293,On
2016-03-15 12:02:40.782,On
2016-03-15 12:02:44.512,On
2016-03-15 12:02:48.003,On
2016-03-15 12:02:52.607,On
2016-03-15 12:02:56.712,On
2016-03-15 12:03:00.077,On
2016-03-15 12:03:04.558,On
2016-03-15 12:03:08.152,On
2016-03-15 12:03:12.766,On
2016-03-15 12:03:16.381,On
2016-03-15 12:03:20.956,On
2016-03-15 12:03:24.697,On
2016-03-15 12:03:27.925,On
2016-03-15 12:03:32.665,On
2016-03-15 12:03:36.772,On
2016-03-15 12:03:40.115,On
2016-03-15 12:03:44.460,On
2016-03-15 12:03:52.795,On
2016-03-15 12:03:53.034,On
2016-03-15 12:03:55.900,On
2016-03-15 12:04:00.889,On
2016-03-15 12:04:04.880,On
2016-03-15 12:04:07.994,On
2016-03-15 12:04:13.204,On
2016-03-15 12:04:15.944,On
2016-03-15 12:04:20.038,On
2016-03-15 12:04:24.019,On
2016-03-15 12:04:29.123,On
2016-03-15 12:04:32.001,On
2016-03-15 12:04:36.353,On
2016-03-15 12:04:40.833,On
2016-03-15 12:04:44.572,On
2016-03-15 12:04:52.166,On
2016-03-15 12:04:53.387,On
2016-03-15 12:04:56.628,On
2016-03-15 12:05:00.347,On
2016-03-15 12:05:03.712,On
2016-03-15 12:05:07.826,On
2016-03-15 12:05:12.682,On
2016-03-15 12:05:16.912,On
2016-03-15 12:05:20.416,On
2016-03-15 12:05:26.111,On
2016-03-15 12:05:28.977,On
2016-03-15 12:05:32.485,On
2016-03-15 12:05:37.196,On
2016-03-15 12:05:40.291,On
2016-03-15 12:05:44.155,On
2016-03-15 12:05:48.020,On
2016-03-15 12:05:52.368,On
2016-03-15 12:05:56.607,On
2016-03-15 12:06:00.337,On
2016-03-15 12:06:04.297,On
2016-03-15 12:06:08.267,On
2016-03-15 12:06:12.371,On
2016-03-15 12:06:16.736,On
2016-03-15 12:06:20.314,On
2016-03-15 12:06:23.908,On
2016-03-15 12:06:31.369,On
2016-03-15 12:06:32.233,On
2016-03-15 12:06:38.703,On
2016-03-15 12:06:40.683,On
2016-03-15 12:06:44.528,On
2016-03-15 12:06:48.017,On
2016-03-15 12:06:52.112,On
2016-03-15 12:06:56.841,On
2016-03-15 12:06:59.823,On
2016-03-15 12:07:04.426,On
2016-03-15 12:07:07.907,On
2016-03-15 12:07:13.127,On
2016-03-15 12:07:16.242,On
2016-03-15 12:07:20.605,On
2016-03-15 12:07:24.431,On
2016-03-15 12:07:27.785,On
2016-03-15 12:07:31.775,On
2016-03-15 12:07:36.503,On
2016-03-15 12:07:40.840,On
2016-03-15 12:07:43.829,On
2016-03-15 12:07:48.569,On
2016-03-15 12:07:52.550,On
2016-03-15 12:07:56.644,On
2016-03-15 12:08:00.124,On
2016-03-15 12:08:04.106,On
2016-03-15 12:08:08.699,On
2016-03-15 12:08:12.689,On
2016-03-15 12:08:16.554,On
2016-03-15 12:08:20.293,On
2016-03-15 12:08:25.254,On
2016-03-15 12:08:27.869,On
2016-03-15 12:08:35.318,On
2016-03-15 12:08:43.760,On
2016-03-15 12:08:45.250,On
2016-03-15 12:08:46.720,On
2016-03-15 12:08:48.564,On
2016-03-15 12:08:53.669,On
2016-03-15 12:08:56.159,On
2016-03-15 12:08:59.649,On
2016-03-15 12:09:04.619,On
2016-03-15 12:09:08.474,On
2016-03-15 12:09:12.213,On
2016-03-15 12:09:15.818,On
2016-03-15 12:09:20.538,On
2016-03-15 12:09:24.528,On
2016-03-15 12:09:28.987,On
2016-03-15 12:09:31.852,On
2016-03-15 12:09:37.930,On
2016-03-15 12:09:40.294,On
2016-03-15 12:09:43.899,On
2016-03-15 12:09:48.369,On
2016-03-15 12:09:51.724,On
2016-03-15 12:09:56.089,On
2016-03-15 12:10:00.079,On
2016-03-15 12:10:04.436,On
2016-03-15 12:10:09.157,On
2016-03-15 12:10:12.498,On
2016-03-15 12:10:15.727,On
2016-03-15 12:10:20.592,On
2016-03-15 12:10:24.332,On
2016-03-15 12:10:28.072,On
2016-03-15 12:10:32.186,On
2016-03-15 12:10:36.302,On
2016-03-15 12:10:40.666,On
2016-03-15 12:10:44.531,On
2016-03-15 12:10:48.646,On
2016-03-15 12:10:52.616,On
2016-03-15 12:10:56.951,On
2016-03-15 12:10:59.930,On
2016-03-15 12:11:04.660,On
2016-03-15 12:11:08.265,On
2016-03-15 12:11:11.725,On
2016-03-15 12:11:16.540,On
2016-03-15 12:11:20.644,On
2016-03-15 12:11:24.625,On
2016-03-15 12:11:28.104,On
2016-03-15 12:11:32.087,On
2016-03-15 12:11:35.952,On
2016-03-15 12:11:40.682,On
2016-03-15 12:11:44.412,On
2016-03-15 12:11:48.152,On
2016-03-15 12:11:52.266,On
2016-03-15 12:11:59.216,On
2016-03-15 12:12:01.821,On
2016-03-15 12:12:04.801,On
2016-03-15 12:12:08.655,On
2016-03-15 12:12:17.990,On
2016-03-15 12:12:19.095,On
2016-03-15 12:12:20.575,On
2016-03-15 12:12:24.930,On
2016-03-15 12:12:28.294,On
2016-03-15 12:12:33.025,On
2016-03-15 12:12:36.139,On
2016-03-15 12:12:41.109,On
2016-03-15 12:12:43.966,On
2016-03-15 12:12:48.436,On
2016-03-15 12:12:51.791,On
2016-03-15 12:12:55.895,On
2016-03-15 12:13:00.875,On
2016-03-15 12:13:03.990,On
2016-03-15 12:13:08.710,On
2016-03-15 12:13:12.440,On
2016-03-15 12:13:16.180,On
2016-03-15 12:13:23.140,On
2016-03-15 12:13:24.620,On
2016-03-15 12:13:28.226,On
2016-03-15 12:13:31.829,On
2016-03-15 12:13:36.433,On
2016-03-15 12:13:40.913,On
2016-03-15 12:13:44.403,On
2016-03-15 12:13:47.759,On
2016-03-15 12:13:51.978,On
2016-03-15 12:13:56.083,On
2016-03-15 12:14:00.688,On
2016-03-15 12:14:04.176,On
2016-03-15 12:14:08.657,On
2016-03-15 12:14:11.646,On
2016-03-15 12:14:16.262,On
2016-03-15 12:14:20.627,On
2016-03-15 12:14:24.107,On
2016-03-15 12:14:28.096,On
2016-03-15 12:14:32.453,On
2016-03-15 12:14:36.536,On
2016-03-15 12:14:40.141,On
2016-03-15 12:14:45.371,On
2016-03-15 12:14:48.601,On
2016-03-15 12:14:52.321,On
2016-03-15 12:14:56.905,On
2016-03-15 12:14:59.875,On
2016-03-15 12:15:03.855,On
2016-03-15 12:15:07.960,On
2016-03-15 12:15:12.564,On
2016-03-15 12:15:15.794,On
2016-03-15 12:15:20.149,On
2016-03-15 12:15:24.629,On
2016-03-15 12:15:28.234,On
2016-03-15 12:15:32.339,On
2016-03-15 12:15:35.818,On
2016-03-15 12:15:40.423,On
2016-03-15 12:15:44.406,On
2016-03-15 12:15:48.521,On
2016-03-15 12:15:52.501,On
2016-03-15 12:15:56.366,On
2016-03-15 12:16:00.487,On
2016-03-15 12:16:04.595,On
2016-03-15 12:16:07.835,On
2016-03-15 12:16:12.825,On
2016-03-15 12:16:16.440,On
2016-03-15 12:16:20.430,On
2016-03-15 12:16:24.669,On
2016-03-15 12:16:28.159,On
2016-03-15 12:16:31.899,On
2016-03-15 12:16:36.139,On
2016-03-15 12:16:40.753,On
2016-03-15 12:16:44.494,On
2016-03-15 12:16:48.111,On
2016-03-15 12:16:51.973,On
2016-03-15 12:16:56.338,On
2016-03-15 12:17:00.328,On
2016-03-15 12:17:04.318,On
2016-03-15 12:17:08.308,On
2016-03-15 12:17:12.172,On
2016-03-15 12:17:17.412,On
2016-03-15 12:17:20.277,On
2016-03-15 12:17:24.767,On
2016-03-15 12:17:28.257,On
2016-03-15 12:17:31.872,On
2016-03-15 12:17:35.862,On
2016-03-15 12:17:40.477,On
2016-03-15 12:17:44.842,On
2016-03-15 12:17:48.206,On
2016-03-15 12:17:52.946,On
2016-03-15 12:17:56.311,On
2016-03-15 12:18:00.177,On
2016-03-15 12:18:04.416,On
2016-03-15 12:18:08.530,On
2016-03-15 12:18:12.521,On
2016-03-15 12:18:16.386,On
